user,senti_text_processed,sentimenal_res
Lisbon,psp - comando metropolitano de lisboa informs that operation viajar sem pressa is running until the th of february.,"{'Negative': 0.02764438, 'Neutral': 0.94101465, 'Positive': 0.03134097}"
Lisbon,ate life has no replay.stop the violence.,"{'Negative': 0.76120394, 'Neutral': 0.22029859, 'Positive': 0.018497525}"
Lisbon,psp informs how to proceed in case of forced vehicle immobilization due to breakdown or accident,"{'Negative': 0.4179548, 'Neutral': 0.56898916, 'Positive': 0.013056083}"
Lisbon,the cell phone can wait.,"{'Negative': 0.16490549, 'Neutral': 0.7338361, 'Positive': 0.101258494}"
Lisbon,"the construction of the st tunnel of the general drainage plan, between monsanto and santa apolnia, will condition mobility in this area of the city, starting tomorrow, january th.know the main changes.","{'Negative': 0.08971911, 'Neutral': 0.87239707, 'Positive': 0.03788378}"
Lisbon,gi,"{'Negative': 0.23386522, 'Neutral': 0.5306118, 'Positive': 0.235523}"
Lisbon,"access to av. from the de abril bridge on the a5 and the amoreiras branch in the north/south direction, are closed from pm until am tomorrow, january , as part of the paving work on the bridge.alternative diversions are assured.","{'Negative': 0.2400663, 'Neutral': 0.7249495, 'Positive': 0.03498425}"
Lisbon,",","{'Negative': 0.23795928, 'Neutral': 0.50049275, 'Positive': 0.26154792}"
Lisbon,"espao jlia was inaugurated on july , , in the area of the st police division.take note of the address and contacts, share as needed.","{'Negative': 0.020068368, 'Neutral': 0.90266114, 'Positive': 0.077270485}"
Lisbon,"the th of april bridge will be conditioned from the th to the th of january, between pm and am, for paving work.on the th of january, at the same time, accesses to av. da ponte via the a5 and the amoreiras branch in the north/south direction, will be closed.","{'Negative': 0.09741697, 'Neutral': 0.874066, 'Positive': 0.028517032}"
Lisbon,ate,"{'Negative': 0.27061006, 'Neutral': 0.4774507, 'Positive': 0.2519392}"
Lisbon,", .","{'Negative': 0.23276106, 'Neutral': 0.5772359, 'Positive': 0.1900031}"
Lisbon,"the rd police division, in the parish of carnide, arrested four young people on suspicion of committing the crime of theft.","{'Negative': 0.6389896, 'Neutral': 0.35013926, 'Positive': 0.010871077}"
Lisbon,...thanksanta marta hospital - university hospital center of central lisbonfilipe brs - neves - via,"{'Negative': 0.021596875, 'Neutral': 0.91608936, 'Positive': 0.06231375}"
Lisbon,"the airport security division, with the commitment of different valences, developed an operation aimed at combating the crime of illegally transporting passengers from arrivals at humberto delgado airport","{'Negative': 0.16913028, 'Neutral': 0.7749019, 'Positive': 0.055967707}"
Lisbon,"the police division of vila franca de xira, as part of a joint operation with the srij, through its inspection teams, carried out the inspection of various catering and beverage establishments.","{'Negative': 0.05573286, 'Neutral': 0.91046256, 'Positive': 0.0338046}"
Lisbon,the loures police division arrested a -year-old man on suspicion of committing the crime of domestic violence.,"{'Negative': 0.6761513, 'Neutral': 0.3160715, 'Positive': 0.0077771703}"
Lisbon,the public transport security division arrested three men for the crime of possessing a narcotic product.,"{'Negative': 0.58500475, 'Neutral': 0.39991668, 'Positive': 0.015078531}"
Lisbon,"the public transport security division, in the parish of alvalade, arrested a -year-old man on suspicion of committing the crime of drug trafficking.","{'Negative': 0.46333295, 'Neutral': 0.51916176, 'Positive': 0.017505277}"
Lisbon,"the criminal investigation division, in the parish of santa maria maior, arrested two women, as they were suspected of committing the crime of aggravated theft (pickpockets), committed in the baixa pombalina area.","{'Negative': 0.58828443, 'Neutral': 0.40114987, 'Positive': 0.010565726}"
Lisbon,"- between the th and rd of december, an operation will take place within the scope of the safe storefront operational directive - in safety there are no sale, allied to the safe trade programme.","{'Negative': 0.01562859, 'Neutral': 0.86123085, 'Positive': 0.12314064}"
Lisbon,"the private security nucleus, during the month of november, proceeded to arrest four men, for being suspected of the illicit exercise of private security activity in nightlife establishments.","{'Negative': 0.4053008, 'Neutral': 0.5825199, 'Positive': 0.012179292}"
Lisbon,"the amadora police division, since november , has already arrested six citizens in flagrante delicto for the criminal practice of simulating theft.","{'Negative': 0.6770391, 'Neutral': 0.3105751, 'Positive': 0.012385783}"
Lisbon,"the police division of cascais, in bairro da torre, complied with a search and seizure warrant for a storage room located outside a building.","{'Negative': 0.03014189, 'Neutral': 0.8534177, 'Positive': 0.11644031}"
Lisbon,"the nd police division, in the parish of marvila, arrested a -year-old woman on suspicion of committing the crime of robbery.","{'Negative': 0.44094828, 'Neutral': 0.5443967, 'Positive': 0.014654976}"
Lisbon,the,"{'Negative': 0.23879454, 'Neutral': 0.5478361, 'Positive': 0.21336931}"
Lisbon,", , ,","{'Negative': 0.2523313, 'Neutral': 0.55734, 'Positive': 0.19032872}"
Lisbon,"the amadora police division proceeded to arrest, in flagrante delicto, a -year-old man, on suspicion of committing the crime of simulating theft.","{'Negative': 0.47504398, 'Neutral': 0.5113865, 'Positive': 0.013569455}"
Lisbon,"the rd police division, in the parish of benfica, in lisbon, arrested three individuals for possession of firearms and respective ammunition.","{'Negative': 0.49732232, 'Neutral': 0.48913673, 'Positive': 0.01354095}"
Lisbon,the amadora police division arrested an individual for crimes against public authority.,"{'Negative': 0.7357931, 'Neutral': 0.25668895, 'Positive': 0.007517908}"
Lisbon,the loures police division arrested a -year-old man on suspicion of committing the crime of domestic violence.,"{'Negative': 0.6761513, 'Neutral': 0.3160715, 'Positive': 0.0077771703}"
Lisbon,"the police division of loures, in the parish of odivelas, proceeded to arrest, in flagrante delicto, a -year-old man, on suspicion of committing offenses against the physical integrity of two police officers and drug trafficking.","{'Negative': 0.5950156, 'Neutral': 0.39475062, 'Positive': 0.010233826}"
Lisbon,"the oeiras police officer, in the parish of oeiras, arrested a -year-old man in flagrante delicto, on suspicion of committing the crime of drug trafficking.","{'Negative': 0.43733153, 'Neutral': 0.54560536, 'Positive': 0.017063139}"
Lisbon,"the public transport security division, in the parish of santa maria maior, seized tobacco without a tax stamp from a -year-old man.","{'Negative': 0.539785, 'Neutral': 0.44741908, 'Positive': 0.012795882}"
Lisbon,"november th by registering until the rd of november - achei.lisboa.pt maximum capacity of peoplethe first people will receive a confirmation email with the place, time and conditions of participation","{'Negative': 0.008099457, 'Neutral': 0.88785046, 'Positive': 0.104050115}"
Lisbon,"the criminal investigation division, in the parish of misericrdia, arrested two men, aged and , on suspicion of committing the crime of robbery.","{'Negative': 0.42608654, 'Neutral': 0.55739605, 'Positive': 0.016517432}"
Lisbon,.,"{'Negative': 0.2452869, 'Neutral': 0.51357335, 'Positive': 0.24113972}"
Lisbon,- .,"{'Negative': 0.2821553, 'Neutral': 0.5734862, 'Positive': 0.14435844}"
Lisbon,"in the period comprised in addition, the psp will carry out inspection actions .","{'Negative': 0.0643419, 'Neutral': 0.88834417, 'Positive': 0.047313962}"
Lisbon,"the nd police division, in the parish of parque das naes, proceeded to the intersection and identification of three young people, aged between and , as they were suspected of committing the crime of attempted robbery.","{'Negative': 0.40004298, 'Neutral': 0.58835316, 'Positive': 0.011603854}"
Lisbon,"the oeiras police division, in the parish of oeiras, arrested a -year-old man on suspicion of committing the crime of illegal possession of weapons.","{'Negative': 0.5589998, 'Neutral': 0.42959738, 'Positive': 0.0114028705}"
Lisbon,"in the union of cascais/estoril parishes, the psp proceeded to arrest a -year-old man in flagrante delicto, on suspicion of committing the crime of aggravated theft.","{'Negative': 0.5589686, 'Neutral': 0.4300768, 'Positive': 0.010954622}"
Lisbon,taxi driver illegitimately appropriates customer's cell phone,"{'Negative': 0.84768194, 'Neutral': 0.14594632, 'Positive': 0.0063717174}"
Lisbon,"the loures police division, following an investigation, arrested six men, aged between and years.","{'Negative': 0.25082994, 'Neutral': 0.72239786, 'Positive': 0.026772225}"
Lisbon,web summit semper presente police,"{'Negative': 0.08856641, 'Neutral': 0.86030865, 'Positive': 0.051124927}"
Lisbon,- :,"{'Negative': 0.31462795, 'Neutral': 0.5674163, 'Positive': 0.11795577}"
Lisbon,"the rd police division, on october, at pm, in the parish of benfica, arrested three men aged between and years, on suspicion of committing the crime of robbery.","{'Negative': 0.37561935, 'Neutral': 0.6059853, 'Positive': 0.018395387}"
Lisbon,". i love you -.""","{'Negative': 0.011248018, 'Neutral': 0.09264605, 'Positive': 0.89610595}"
Lisbon,a psp alerta,"{'Negative': 0.19001234, 'Neutral': 0.65279937, 'Positive': 0.15718825}"
Lisbon,a psp alerta,"{'Negative': 0.19001234, 'Neutral': 0.65279937, 'Positive': 0.15718825}"
Lisbon,"lisbon is once again the stage for the largest conference on entrepreneurship, technology and innovation in europe, web summit, from to november.the event will take place at the facilities of fil - feira internacional de lisboa and at the altice arena, in lisbon.","{'Negative': 0.0012886596, 'Neutral': 0.24221118, 'Positive': 0.7565002}"
Lisbon,"the lisbon metropolitan command of the psp will carry out the policing of the event, which will take place between the st and th of november.","{'Negative': 0.024750125, 'Neutral': 0.9370214, 'Positive': 0.03822852}"
Lisbon,"the lisbon metropolitan command of the psp, through the criminal investigation division, arrested man, suspected of committing the crime of offending qualified physical integrity against a municipal police officer of the municipal police of loures.","{'Negative': 0.6558817, 'Neutral': 0.33618125, 'Positive': 0.007937042}"
Lisbon,the nd police division arrested a -year-old man inside a commercial establishment on suspicion of committing the crime of possession of prohibited weapons.,"{'Negative': 0.61219966, 'Neutral': 0.3782809, 'Positive': 0.00951939}"
Lisbon,the th police division arrested a -year-old man on suspicion of committing the crime of domestic violence.,"{'Negative': 0.6624459, 'Neutral': 0.329715, 'Positive': 0.007839093}"
Lisbon,"the st police division proceeded to arrest a -year-old man in flagrante delicto, on suspicion of committing the crime of theft.","{'Negative': 0.50251406, 'Neutral': 0.48332423, 'Positive': 0.014161743}"
Lisbon,"the nd police division, in the parish of parque das naes, arrested a -year-old man, under whom an arrest warrant was pending.","{'Negative': 0.25210184, 'Neutral': 0.72882736, 'Positive': 0.019070825}"
Lisbon,"the loures police division proceeded to arrest a young man, aged , on suspicion of committing the crime of domestic violence and possession of a prohibited weapon.","{'Negative': 0.66221994, 'Neutral': 0.33024403, 'Positive': 0.007536067}"
Lisbon,"the nd police division, in chelas, arrested a -year-old man on suspicion of committing eight crimes of damage.","{'Negative': 0.6141606, 'Neutral': 0.3756747, 'Positive': 0.010164666}"
Lisbon,don't be silent. complaint!,"{'Negative': 0.16609505, 'Neutral': 0.6074237, 'Positive': 0.22648127}"
Lisbon,"the oeiras police division, in the parish of carnaxide, arrested a -year-old man for having a pending arrest warrant for preventive detention for the crime of drug trafficking.","{'Negative': 0.3585294, 'Neutral': 0.62185633, 'Positive': 0.01961436}"
Lisbon,the,"{'Negative': 0.23879454, 'Neutral': 0.5478361, 'Positive': 0.21336931}"
Lisbon,"the rd police division, in the parish of so domingos de benfica, in lisbon, arrested, in flagrante delicto, six young people aged between and years, on suspicion of committing the crime of robbery.","{'Negative': 0.5659423, 'Neutral': 0.4208699, 'Positive': 0.013187811}"
Lisbon,the,"{'Negative': 0.23879454, 'Neutral': 0.5478361, 'Positive': 0.21336931}"
Lisbon,"- psp lisbon metropolitan command informs that for the champions league match between sl benfica and psg, it carried out a special operation.","{'Negative': 0.034893505, 'Neutral': 0.9259068, 'Positive': 0.039199777}"
Lisbon,"the criminal investigation division, in the parish of marvila, arrested two men, aged and , on suspicion of committing the crime of possession of prohibited weapons.","{'Negative': 0.5094982, 'Neutral': 0.47887018, 'Positive': 0.011631666}"
Lisbon,"police officers from the safe school of the sintra police division, arrested (two) young people, aged , for the material authorship of crimes of possession of a bladed weapon.","{'Negative': 0.6212534, 'Neutral': 0.36678532, 'Positive': 0.011961326}"
Lisbon,"the police division of loures, arrested a -year-old man, suspected of committing the crime of drug trafficking, while still in possession of a firearm for which he was not licensed.","{'Negative': 0.6994049, 'Neutral': 0.29179138, 'Positive': 0.00880368}"
Lisbon,.,"{'Negative': 0.2452869, 'Neutral': 0.51357335, 'Positive': 0.24113972}"
Lisbon,", , , ,","{'Negative': 0.24169688, 'Neutral': 0.568298, 'Positive': 0.19000511}"
Lisbon,"the cascais police division, in possession of an arrest warrant, arrested a -year-old man on suspicion of committing a crime of domestic violence and a crime of drug trafficking.","{'Negative': 0.57347393, 'Neutral': 0.41592464, 'Positive': 0.010601361}"
Lisbon,"on the th of september, between :00 am and :00 pm, in arruda dos vinhos, the arms and explosives center (nae) of the metropolitan command of lisbon will carry out an awareness-raising and assistance action.","{'Negative': 0.018720767, 'Neutral': 0.94075197, 'Positive': 0.040527187}"
Lisbon,"the th police division, in the parish of beato, arrested a -year-old man in flagrante delicto, on suspicion of committing the crime of possession of an illegal weapon, in the context of domestic violence.","{'Negative': 0.604024, 'Neutral': 0.38608068, 'Positive': 0.0098953415}"
Lisbon,arrested - crime of drug trafficking. pretrial detention for of the detainees and daily presentations for the other,"{'Negative': 0.5154679, 'Neutral': 0.4705939, 'Positive': 0.013938276}"
Lisbon,"the lisbon metropolitan command of the psp, through the criminal investigation division, on september , in the parish of marvila, arrested a -year-old woman on suspicion of committing the crime of domestic violence.","{'Negative': 0.51057655, 'Neutral': 0.4779796, 'Positive': 0.011443839}"
Lisbon,psp tries to eradicate phenomenon from the historic area of lisboncnn portugal report:,"{'Negative': 0.17447111, 'Neutral': 0.77391016, 'Positive': 0.05161874}"
Lisbon,-,"{'Negative': 0.3096717, 'Neutral': 0.51624846, 'Positive': 0.17407979}"
Lisbon,ta,"{'Negative': 0.22775042, 'Neutral': 0.5539282, 'Positive': 0.21832141}"
Lisbon,- /,"{'Negative': 0.30823418, 'Neutral': 0.55701876, 'Positive': 0.13474707}"
Lisbon,psp - comando metropolitano de lisboa wishes all students a good return to school!,"{'Negative': 0.0015845002, 'Neutral': 0.05695342, 'Positive': 0.9414621}"
Lisbon,-,"{'Negative': 0.3096717, 'Neutral': 0.51624846, 'Positive': 0.17407979}"
Lisbon,"- / the ""safe school"" program of the th police division initiated several preventive actions within the scope of the beginning of the /2023 school year.","{'Negative': 0.015994526, 'Neutral': 0.90132177, 'Positive': 0.082683735}"
Lisbon,on this back to school psp leaves some tips for kids and adults alike!,"{'Negative': 0.0043339557, 'Neutral': 0.32878628, 'Positive': 0.6668797}"
Lisbon,"- psp - comando metropolitano de lisboa, congratulates principal agent henrique leite, from the rd police division, who was named the best referee in the competition.","{'Negative': 0.001794339, 'Neutral': 0.065518424, 'Positive': 0.9326873}"
Lisbon,"the psp - comando metropolitano de lisboa, arrested a -year-old man on suspicion of committing the crime of domestic violence.","{'Negative': 0.6458114, 'Neutral': 0.34590232, 'Positive': 0.008286286}"
Lisbon,"marks today the th anniversary of the creation of the corps of quadrilheiros, the origin of policing in large cities in portugal and, necessarily, n/a more remote predecessor.image: tile panel, by a. pimentel (1995), displayed at the entrance to the command","{'Negative': 0.017521044, 'Neutral': 0.91537136, 'Positive': 0.06710749}"
Lisbon,on this back to school psp leaves some tips for kids and adults alike!,"{'Negative': 0.0043339557, 'Neutral': 0.32878628, 'Positive': 0.6668797}"
Lisbon,on this back to school psp leaves some tips for kids and adults alike!,"{'Negative': 0.0043339557, 'Neutral': 0.32878628, 'Positive': 0.6668797}"
Lisbon,on this back to school psp leaves some tips for kids and adults alike!,"{'Negative': 0.0043339557, 'Neutral': 0.32878628, 'Positive': 0.6668797}"
Lisbon,"the psp - comando metropolitano de lisboa, held the shift change ceremony for the coordinating agent jos loureno, who has provided years of service to the community.","{'Negative': 0.011680233, 'Neutral': 0.6879558, 'Positive': 0.30036405}"
Lisbon,on this back to school psp leaves some tips for kids and adults alike!,"{'Negative': 0.0043339557, 'Neutral': 0.32878628, 'Positive': 0.6668797}"
Lisbon,.,"{'Negative': 0.2452869, 'Neutral': 0.51357335, 'Positive': 0.24113972}"
Lisbon,called up for all games!,"{'Negative': 0.012010319, 'Neutral': 0.48533502, 'Positive': 0.5026546}"
Lisbon,"within the scope of the police cooperation agreement, the european police stations exchange was once again carried out, with the visit of the national police.","{'Negative': 0.0077137523, 'Neutral': 0.7215203, 'Positive': 0.270766}"
Lisbon,"the police division of loures, proceeded to arrest a young man aged , for being suspected of committing the crime of theft.","{'Negative': 0.5645262, 'Neutral': 0.4243982, 'Positive': 0.011075624}"
Lisbon,-,"{'Negative': 0.3096717, 'Neutral': 0.51624846, 'Positive': 0.17407979}"
Lisbon,"the rd police division, in the parish of campolide, arrested a -year-old man in flagrante delicto, on suspicion of committing the crime of robbery.","{'Negative': 0.4344689, 'Neutral': 0.5453337, 'Positive': 0.020197388}"
Lisbon,"the rd police division in partnership with the parish council of campolide, during the month of july and august, received, in its police facilities, several children belonging to the school groups of the parish of campolide.","{'Negative': 0.03039756, 'Neutral': 0.9173174, 'Positive': 0.052285016}"
Lisbon,"the th police division, in the parish of beato, arrested an -year-old youth in flagrante delicto, on suspicion of committing the crime of drug trafficking.","{'Negative': 0.47212222, 'Neutral': 0.51208055, 'Positive': 0.015797209}"
Lisbon,"the nd police division, on the th of august, at pm, in the parish of parque das naes, proceeded to arrest, in flagrante delicto, five minors, aged between and years, for being suspected of committing the crime of theft.","{'Negative': 0.50162315, 'Neutral': 0.48767236, 'Positive': 0.010704477}"
Lisbon,"the th police division, on august, at pm, in the parish of penha de frana, proceeded to arrest a -year-old man in flagrante delicto, on suspicion of committing the crime of drug trafficking.","{'Negative': 0.39878285, 'Neutral': 0.5857095, 'Positive': 0.015507661}"
Lisbon,"the facilities security division ensured security and reception at the credential delivery ceremony to the ambassadors of estonia, the netherlands, sweden and non-resident ambassadors of laos and new zealand.","{'Negative': 0.01039832, 'Neutral': 0.7685602, 'Positive': 0.22104149}"
Lisbon,"the criminal investigation division, on august, arrested a -year-old man for the crime of car theft.","{'Negative': 0.3436465, 'Neutral': 0.62687844, 'Positive': 0.02947509}"
Lisbon,"speculation is a crime, according to article of dl n. /84, of january","{'Negative': 0.5955588, 'Neutral': 0.39092603, 'Positive': 0.013515124}"
Lisbon,"the st police division, in the parish of santa maria maior, on the nd of august, carried out yet another inspection action on the sale of counterfeit items and counterfeit luxury items.","{'Negative': 0.27221796, 'Neutral': 0.69906425, 'Positive': 0.028717842}"
Lisbon,"the st police division, in close cooperation with the criminal investigation division, on the th of august, arrested four young people, on suspicion of committing the crimes of theft, aggression and attempted robbery.","{'Negative': 0.48399702, 'Neutral': 0.49608338, 'Positive': 0.01991955}"
Lisbon,"among the is allowed, however, you cannot disturb or disturb others. it is forbidden to make any kind of noise between the .if necessary, you should always contact the nearest police station.","{'Negative': 0.40238473, 'Neutral': 0.5611594, 'Positive': 0.036455918}"
Lisbon,the loures police division arrested a -year-old man on suspicion of committing the crime of domestic violence and possession of prohibited weapons.,"{'Negative': 0.7191859, 'Neutral': 0.27408874, 'Positive': 0.0067253592}"
Lisbon,"the criminal investigation division, in the parish of marvila, arrested a -year-old man on suspicion of committing theft and card abuse crimes.","{'Negative': 0.645014, 'Neutral': 0.34439287, 'Positive': 0.010593199}"
Lisbon,"the criminal investigation division, on august , in the parish of santa clara, arrested a -year-old man on suspicion of committing the crime of possession of an illegal weapon.","{'Negative': 0.4780196, 'Neutral': 0.5080732, 'Positive': 0.0139071895}"
Lisbon,love it!,"{'Negative': 0.0057117096, 'Neutral': 0.022156991, 'Positive': 0.97213125}"
Lisbon,the police division of loures rescued a citizen who was unconscious inside a burning vehicle.,"{'Negative': 0.13116625, 'Neutral': 0.70316577, 'Positive': 0.16566792}"
Lisbon,"the criminal investigation division, in the parish of marvila, arrested a -year-old man on suspicion of committing the crime of domestic violence against an elderly person.","{'Negative': 0.70180196, 'Neutral': 0.29084867, 'Positive': 0.007349289}"
Lisbon,the cascais division reports that it saved the life of a -year-old man who went into cardiac arrest.,"{'Negative': 0.02474036, 'Neutral': 0.37566575, 'Positive': 0.5995939}"
Lisbon,"the th police division carried out an environmental awareness action, subordinated to the political theme of the r's (reduce, recycle, reuse) given by a technician from valorsul sa, within the scope of the environmental agent project.","{'Negative': 0.027668852, 'Neutral': 0.83802664, 'Positive': 0.13430448}"
Lisbon,"mipp police officers from the st police station campolide, from the rd police division of cometlis, carried out an awareness-raising action within the scope of the i'm here adult program at the lar residncia de idosos de campolide.","{'Negative': 0.022685187, 'Neutral': 0.9118858, 'Positive': 0.065429}"
Lisbon,"the lisbon metropolitan command of the psp, through the police division of loures, arrested a -year-old young man, on suspicion of committing the crime of drug trafficking.","{'Negative': 0.39644998, 'Neutral': 0.5826539, 'Positive': 0.020896152}"
Lisbon,"during the holidays, psp remembers the i'm here children program.","{'Negative': 0.01803545, 'Neutral': 0.8126523, 'Positive': 0.16931224}"
Lisbon,"the public security police, in partnership with loureshopping, announces on the th of august, at the facilities of that shopping center, the am here children programme.","{'Negative': 0.016892392, 'Neutral': 0.92777616, 'Positive': 0.055331405}"
Lisbon,"the public transport safety division carried out an awareness and visibility operation, along with the disembarkation of tourists aboard the cruises athem of the seas and msc virtuosa.","{'Negative': 0.045100935, 'Neutral': 0.8249369, 'Positive': 0.12996215}"
Lisbon,do you already know the junior safe portal?!a didactic and interactive way to teach children to travel safely national road safety authority (ansr),"{'Negative': 0.008718299, 'Neutral': 0.47157174, 'Positive': 0.51970994}"
Lisbon,- psp recommends the adoption of safe and preventive driving.,"{'Negative': 0.016763479, 'Neutral': 0.6751542, 'Positive': 0.30808228}"
Lisbon,"as of august, foreign citizens who want to drive in national territory can do so with a title issued in their country of origin.","{'Negative': 0.05028829, 'Neutral': 0.92072546, 'Positive': 0.028986255}"
Lisbon,"with operation portugal safer place, psp intends that tourists who travel to portugal during the summer have a perception of safety and that they see psp as a key partner in promoting their safety during their stay in portugal .co/32f6i4j344","{'Negative': 0.0043115737, 'Neutral': 0.29238513, 'Positive': 0.70330334}"
Lisbon,"arrest of a -year-old man on suspicion of committing three crimes of aggravated theft. the most serious measure of coercion was applied to him, the .","{'Negative': 0.82128286, 'Neutral': 0.172704, 'Positive': 0.006013119}"
Lisbon,"animal abandonment is a crime!if you are aware of any situation, report it!217654242defenseanimal.pt","{'Negative': 0.7961079, 'Neutral': 0.18783593, 'Positive': 0.016056126}"
