user,senti_text_processed,sentimenal_res
Warsaw,the next stages of today's visit are behind us. the column traveled from the chancellery of the prime minister to arkady kubicki. it's very safe. we do not forget about aid activities. people with disabilities could count on our support. first aid was also provided.,"{'Negative': 0.0067478204, 'Neutral': 0.17213173, 'Positive': 0.82112044}"
Warsaw,"the headquarters of the intelligence and patrol department of krp warszawa i, located at ul. belwederska. an agreement was signed between and r/s budownictwo spka akcyjna with its registered office in biaystok. the cost of the investment is over pln million.","{'Negative': 0.048142176, 'Neutral': 0.89547324, 'Positive': 0.05638456}"
Warsaw,more and more people gather at the royal castle. we take care of the safety of everyone who will take part in further events those entering the castle square will be subject to detailed control.,"{'Negative': 0.018218737, 'Neutral': 0.7122473, 'Positive': 0.269534}"
Warsaw,"more rides behind us. in connection with the above, temporary shutdowns in vehicular traffic appeared in the center of warsaw. we call for you to follow the orders of all services","{'Negative': 0.26681313, 'Neutral': 0.67846864, 'Positive': 0.05471822}"
Warsaw,"safety comes first. please follow the instructions of the working officers of . if you are on the route of the president of ukraine and see something disturbing, share your concerns with the police.","{'Negative': 0.46644947, 'Neutral': 0.5068943, 'Positive': 0.026656218}"
Warsaw,"today, huge forces have been directed to secure the visit of the president of ukraine. you can meet us both on land and on water. police officers from the river commissariat also watch over security.","{'Negative': 0.04095363, 'Neutral': 0.7416803, 'Positive': 0.21736595}"
Warsaw,"securing the visit of the president of ukraine is very safe. given the many previous events, we are aware that various tasks may await us. we always and protect","{'Negative': 0.014084693, 'Neutral': 0.286293, 'Positive': 0.69962233}"
Warsaw,"kudos to the drivers. we can see that the vehicular traffic in the center of warsaw is smooth. today, public transport is definitely the best choice. we operate taking care of safety and protect","{'Negative': 0.0046994896, 'Neutral': 0.06138585, 'Positive': 0.9339146}"
Warsaw,"police officers from rdmiecie arrested a man suspected of, among other things, theft and burglary of vehicles. the -year-old broke into cars under the cover of night and took everything that was of any value.","{'Negative': 0.7609803, 'Neutral': 0.2282171, 'Positive': 0.010802506}"
Warsaw,"the criminal detectives from wawer gathered information very quickly and reached the suspect of the theft using the ""thorn"" method. a -year-old georgian citizen has been charged with stealing pln . at the request of the warsaw district prosecutor's office praga-poudnie, the court was temporarily arrested.","{'Negative': 0.3714738, 'Neutral': 0.59430224, 'Positive': 0.034224026}"
Warsaw,"there are many people using public transport. today, the most effective means of transport is the warsaw metro. also here there is no shortage of our patrols and protecting.","{'Negative': 0.007215498, 'Neutral': 0.13120547, 'Positive': 0.861579}"
Warsaw,"today on the streets of warsaw large forces of . we operate in the logistics, preventive and criminal areas. as , we can always count on the support of our colleagues from poland.","{'Negative': 0.014131866, 'Neutral': 0.5253315, 'Positive': 0.46053657}"
Warsaw,"thousands of policemen are on duty in warsaw all the time. the policemen of the traffic department are the most visible. they are part of the presidential column, ensuring safety on the routes.","{'Negative': 0.031068418, 'Neutral': 0.5238233, 'Positive': 0.4451083}"
Warsaw,"the first convoys are behind us. the president of ukraine arrived safely at his destination. further shutdowns are possible over time. if you notice disturbing situations, inform the police officers on duty.","{'Negative': 0.17864011, 'Neutral': 0.6742071, 'Positive': 0.14715281}"
Warsaw,"officers are watching over the safety of the visit of the president of ukraineshoulder to shoulder with officers. we would like to remind you that security is very important, it is at the basis of our decisions. please follow the officers' instructions.","{'Negative': 0.053847052, 'Neutral': 0.7201212, 'Positive': 0.22603169}"
Warsaw,"on april , , there will be a temporary ban on carrying weapons and moving them in an unloaded state in the area of the capital city of warsaw. the ban was introduced by the regulation of the minister of interior and administration.","{'Negative': 0.14017326, 'Neutral': 0.8244368, 'Positive': 0.035389952}"
Warsaw,four people were arrested in the act of theft. a citizen of georgia fell in one of the warsaw trams when he stole a wallet from a passenger's pocket. another three people were arrested for shoplifting.,"{'Negative': 0.83281136, 'Neutral': 0.1598562, 'Positive': 0.00733241}"
Warsaw,further activities of the capital's intelligence services on the eve of easter. the intensified actions carried out in communication routes as well as in shopping centers are primarily intended to reduce both pickpocketing and shoplifting.,"{'Negative': 0.04649369, 'Neutral': 0.7907531, 'Positive': 0.16275316}"
Warsaw,police officers from the district headquarters on wilcza street prevented a very dangerous situation. the quick and decisive reaction of the policemen led to a happy ending of the case.,"{'Negative': 0.028653838, 'Neutral': 0.23150466, 'Positive': 0.73984146}"
Warsaw,"police officers will direct traffic and ensure safety. we urge drivers to follow the instructions given. let's take care of safety together, if you see a threat, inform us about it. every piece of information is important. and protect","{'Negative': 0.050687138, 'Neutral': 0.59508806, 'Positive': 0.35422474}"
Warsaw,"in connection with the visit of the president of ukraine volodymyr zelensky in warsaw, major traffic disruptions in the center of the capital should be expected. residents and visitors of warsaw are encouraged to use public transport as far as possible.","{'Negative': 0.1493926, 'Neutral': 0.6681201, 'Positive': 0.18248725}"
Warsaw,"tomorrow, the president of ukraine volodymyr zelensky will pay a visit to warsaw. it will be a time of hard work for all services responsible for securing the visit. many tasks have also been set for","{'Negative': 0.16578566, 'Neutral': 0.6558027, 'Positive': 0.17841163}"
Warsaw,"as they established, members of the group dismantled stolen cars for parts, and then sold these elements. the result of the police work was the arrest of six men aged -39. at the prosecutor's request, the court ordered all members of the group to be temporarily arrested.","{'Negative': 0.4866766, 'Neutral': 0.49497688, 'Positive': 0.018346516}"
Warsaw,"otwock's criminal detectives, together with the capital's officers dealing with combating car crime, broke up a criminal group dealing in theft and car smuggling in the capital's garrison.","{'Negative': 0.5413998, 'Neutral': 0.4458583, 'Positive': 0.012741938}"
Warsaw,beware of fake emails about a supposed cyberattack! cops are reporting another campaign where scammers are impersonating cbzc and sending emails to phishing our confidential details.more,"{'Negative': 0.8185062, 'Neutral': 0.17136414, 'Positive': 0.010129739}"
Warsaw,"police officers of the warsaw ""traffic police"" every day carry out activities to improve the safety of unprotected road users. making the public aware of the important function of reflective elements after dark is one of the tasks of preventive medicine in the capital.","{'Negative': 0.038662564, 'Neutral': 0.71596813, 'Positive': 0.24536929}"
Warsaw,nowy dwr patrolmen noticed a toyota whose driver did not keep a straight track. the police detained a -year-old man who blew per mille of alcohol and had mephedrone with him. a resident of posk county was charged.,"{'Negative': 0.71667457, 'Neutral': 0.265882, 'Positive': 0.017443353}"
Warsaw,"police officers from the warsaw biaoka police station and the warsaw vi district police headquarters have started a series of preventive meetings addressed to the elderly. the need for the meeting arose due to the constantly occurring cases of fraud using the so-called ""legend"".","{'Negative': 0.53403276, 'Neutral': 0.44013757, 'Positive': 0.025829714}"
Warsaw,"editorial - shame ladies and gentlemen, this is . the record mentioned in the text was never made, nor was any similar information communicated. the presented screenshot contains false information. all police officers were paid their salaries.","{'Negative': 0.81965065, 'Neutral': 0.17087518, 'Positive': 0.009474116}"
Warsaw,"there are over police officers in our garrison. the vast majority of the warsaw police are residents of warsaw and residents of neighboring poviats. many of us have passions, and as it turns out, they can also be useful in service.","{'Negative': 0.022368796, 'Neutral': 0.36833948, 'Positive': 0.60929173}"
Warsaw,"the police detained a -year-old man, for whom warrants were issued. at the time of his arrest, the man had more than different searches. a resident of the putusk district, who had been hiding for several years, was arrested. he has a total sentence of more than years in prison to serve.","{'Negative': 0.53751105, 'Neutral': 0.43842667, 'Positive': 0.02406225}"
Warsaw,"staff sergeant patryk winiewski from the poviat police headquarters in misk mazowiecki, during his free time, stopped an intoxicated driver who hit the barriers by the road with his car. the policeman prevented the driver from leaving and then handed him over to his uniformed colleagues.","{'Negative': 0.2591795, 'Neutral': 0.6700722, 'Positive': 0.07074831}"
Warsaw,district officers from the ursynw police station identified and detained a -year-old perpetrator of the theft of a tv set from one of the commercial and service premises. it turned out that the -year-old brought the tv to his place of residence and started using it. the man was arrested.,"{'Negative': 0.6492152, 'Neutral': 0.3368586, 'Positive': 0.013926126}"
Warsaw,"during the tour of the service area, mokotw district officers obtained information on the illegal source of electricity consumption. during the relevant checks, the police revealed that the -year-old had been illegally taking electricity through the connection to the electrical box.","{'Negative': 0.6537197, 'Neutral': 0.33465913, 'Positive': 0.01162114}"
Warsaw,"otwock police arrested the -year-old. as they established, the man got into a fight with a -year-old man he knew, during which he pulled out an object resembling a firearm and threatened to kill him. the -year-old has already been charged with making criminal threats.","{'Negative': 0.86164564, 'Neutral': 0.13367586, 'Positive': 0.004678547}"
Warsaw,"police officers protect the assembly, whose participants will pass from the dmowskiego roundabout along the streets: marszakowska, krlewska, krakowskie przedmiecie, pl. zamkowy to witojaska. due to the safety of participants, the movement of vehicles will be temporarily suspended.","{'Negative': 0.10663399, 'Neutral': 0.8043247, 'Positive': 0.08904132}"
Warsaw,"today at :30 at the stadium there will be a match between legia warszawa and rakw czstochowa. this means increased traffic around the stadium, both before and after the game. the police will be there to ensure safety and direct traffic.","{'Negative': 0.16837326, 'Neutral': 0.71494776, 'Positive': 0.11667896}"
Warsaw,"a sober morning?! since the early hours of the morning, police officers have been conducting increased sobriety checks on drivers. these are actions for our common road safety. and protect","{'Negative': 0.016174082, 'Neutral': 0.4239663, 'Positive': 0.5598596}"
Warsaw,the charge of attempted murder of a resident of the grodziski was heard by a -year-old man identified by policemen from the kpp in grodzisk mazowiecki. the surprised man was detained at one of the gas stations in warsaw. he is punishable by up to life imprisonment.,"{'Negative': 0.8453924, 'Neutral': 0.14966981, 'Positive': 0.004937833}"
Warsaw,"a -year-old detained by piaseczno criminals is threatened with imprisonment for up to years. the man will be charged with possession of drugs that the police found in his car, and additionally with the theft of road signs found in the apartment, in the detainee's bed.","{'Negative': 0.81501234, 'Neutral': 0.17800346, 'Positive': 0.0069842087}"
Warsaw,policemen of the poviat police headquarters in legionowo today detained a man suspected of breaking a window in a parliamentary office in the city. the -year-old had no previous criminal record.,"{'Negative': 0.48931018, 'Neutral': 0.49469572, 'Positive': 0.015994139}"
Warsaw,"the accelerated procedure of people detained during the security of the poland-albania match has ended. the court imposed stadium bans in poland for three years and fined all four of them. after completing the activities, everyone was released.","{'Negative': 0.32128304, 'Neutral': 0.6160463, 'Positive': 0.06267064}"
Warsaw,"a -year-old citizen of ukraine wanted by the interpol red notice was detained by policemen from mokotw. a man caused a fatal road accident in his country. according to the ukrainian criminal code, a detainee is liable to imprisonment for years.","{'Negative': 0.89907557, 'Neutral': 0.09638797, 'Positive': 0.004536433}"
Warsaw,"criminal investigators from krp vii detained a -year-old who cheated an elderly woman using the ""policeman"" method. the victim believed his story and donated euros. the man was charged with fraud. at the request of the prosecutor's office, the court decided on a temporary detention.","{'Negative': 0.61904657, 'Neutral': 0.36726272, 'Positive': 0.013690708}"
Warsaw,"asp. tomasz czek from the warsaw v district police headquarters gave the most precious gift - a chance for life. after about years from registration in the dkms foundation database, he found out that he could become an unrelated bone marrow donor for another person. he made his decision without hesitation.","{'Negative': 0.0064912625, 'Neutral': 0.11033328, 'Positive': 0.88317543}"
Warsaw,"otwock police officers arrested the -year-old during the intervention. their findings showed that the man had repeatedly threatened his concubine with death and bodily injury since july , and used violence against her. the man was placed under temporary arrest.","{'Negative': 0.90028876, 'Neutral': 0.096170835, 'Positive': 0.0035403438}"
Warsaw,"police officers from the bielany criminal division arrested a man suspected of robbery. according to the officers, the -year-old used violence against two men and took money, headphones and a phone stand. the detainee has already been charged with robbery.","{'Negative': 0.8113675, 'Neutral': 0.18189579, 'Positive': 0.0067365873}"
Warsaw,"heavy fines, driving bans and up to two years in prison. such a penalty threatens a -year-old man who, while driving a mercedes, had more than the legal limit of alcohol in his body. he was checked by the policemen after he was driving ""against the flow"" along sobieskiego street.","{'Negative': 0.83897966, 'Neutral': 0.15029724, 'Positive': 0.010723143}"
Warsaw,we invite you to watch the film from yesterday's match between poland and albania. and protect,"{'Negative': 0.0027977077, 'Neutral': 0.2979851, 'Positive': 0.6992172}"
Warsaw,a total of people were arrested during yesterday's operation. of them in connection with a mass event. expedited proceedings are pending against four persons.,"{'Negative': 0.48769864, 'Neutral': 0.49642962, 'Positive': 0.015871754}"
Warsaw,there was a large outflow of fans. difficulties are to be expected. on-site traffic is supervised by the traffic department. safe returns,"{'Negative': 0.31238526, 'Neutral': 0.58326083, 'Positive': 0.10435388}"
Warsaw,"national cheering continues at . after the match, while the fans disperse, traffic on the poniatowski bridge will be temporarily suspended","{'Negative': 0.05862166, 'Neutral': 0.78186446, 'Positive': 0.15951383}"
Warsaw,"in addition to police officers from the warsaw vii district police headquarters, you can meet officers from the prevention department, the traffic department, as well as the intelligence and patrol department","{'Negative': 0.020480465, 'Neutral': 0.90775365, 'Positive': 0.07176592}"
Warsaw,safely to the destination both teams have already arrived at the stadium. there were no surprises on the route thanks to the policemen of the traffic department .,"{'Negative': 0.009245263, 'Neutral': 0.28473812, 'Positive': 0.70601666}"
Warsaw,"we also take care of our own safety. remember!!! when you see a threat, share your fears with the policemen present on the spot","{'Negative': 0.16946831, 'Neutral': 0.68986505, 'Positive': 0.14066663}"
Warsaw,"the traffic around is increasing every minute. police officers of the road traffic department are working on the spot. in emotions, do not forget about road safety. it is worth looking around before entering the road.","{'Negative': 0.27277, 'Neutral': 0.574185, 'Positive': 0.15304498}"
Warsaw,"before the start of the match, traffic shutdowns were introduced in saska kpa. with the intensity of vehicular and pedestrian traffic, further exclusions should be expected","{'Negative': 0.47034672, 'Neutral': 0.5010916, 'Positive': 0.0285617}"
Warsaw,we are less than two hours away from the start of the poland-albania match. officers take care of the safety of fans and players of both teams. who will win the match!!!?,"{'Negative': 0.06322232, 'Neutral': 0.59085304, 'Positive': 0.3459246}"
Warsaw,officers ensure safety both around the stadium and on the roads leading to . we will also meet policemen at subway stations.,"{'Negative': 0.018678742, 'Neutral': 0.73631614, 'Positive': 0.24500512}"
Warsaw,"if you are going to the stadium by car, think about booking a parking space in advance. get to the stadium early. the less time until the start of the match, the higher the traffic volume. if you are not going to the match, it is worth avoiding the area around the stadium.","{'Negative': 0.27561754, 'Neutral': 0.5692286, 'Positive': 0.15515383}"
Warsaw,"today is the match of the polish national team. we would like to remind you that upon presentation of a ticket, accreditation or vip invitation, free public transport is provided from :00 to tomorrow until :00. park and ride car parks are also available.","{'Negative': 0.0029399006, 'Neutral': 0.39384255, 'Positive': 0.6032176}"
Warsaw,police officers undergoing an internship at the warsaw police prevention department in the center of warsaw noticed a young person whose life could be in danger. the quick and decisive intervention of the police allowed to avoid a tragedy.,"{'Negative': 0.33691913, 'Neutral': 0.56777835, 'Positive': 0.09530258}"
Warsaw,"the capital's intelligence agents make sure that rushing shopping does not result in a loss. in one of the warsaw bazaars, they detained a -year-old georgian citizen who first pushed the -year-old woman and then stole the phone from the victim's jacket pocket.","{'Negative': 0.5593481, 'Neutral': 0.42140394, 'Positive': 0.019247875}"
Warsaw,"police officers from woomin and tuszcz detained and -year-olds, suspected of stealing construction machinery, scaffolding and a car trailer. the loot stolen at construction sites, worth almost pln , was hidden by the men among agricultural wastelands. they will now appear in court.","{'Negative': 0.7619237, 'Neutral': 0.22551027, 'Positive': 0.012566101}"
Warsaw,"once again, we remind you of the half-marathon route. more information . remember, when you see a threat, inform the police officers on the spot. safety comes first. and protecting","{'Negative': 0.14164639, 'Neutral': 0.713151, 'Positive': 0.14520265}"
Warsaw,"on the route of the half marathon you can meet police officers from wrd, wwp, opp, as well as regional commands from . today driving by heart will not work, get to know the exclusions in traffic before you go on the road.","{'Negative': 0.4914769, 'Neutral': 0.46082702, 'Positive': 0.047696054}"
Warsaw,"the th nationale-nederlanden warsaw half marathon and the accompanying new balance high five run are underway. even before the start, policemen appeared on its route to ensure safety","{'Negative': 0.0273131, 'Neutral': 0.8168965, 'Positive': 0.15579036}"
Warsaw,tomorrow the th nationale-nederlanden warsaw half marathon and the accompanying new balance five run. traffic closures will start at :00. more information . security will be ensured by . wrd police officers,"{'Negative': 0.019571608, 'Neutral': 0.8359521, 'Positive': 0.14447632}"
Warsaw,"in total, detailed checks of persons and vehicles were carried out. one person was arrested for using false documents. vehicles towed away. credit and cash fines were imposed. applications will also be sent to the court and itd.","{'Negative': 0.6025803, 'Neutral': 0.3796147, 'Positive': 0.01780492}"
Warsaw,"inspections were carried out for several hours in various locations in warsaw. however, most of them were carried out at nightclubs. checked . legality of documents. hence the presence of experts from the forensic laboratory .","{'Negative': 0.0666982, 'Neutral': 0.85295266, 'Positive': 0.08034909}"
Warsaw,"during the night, further actions were carried out in terms of the safety of passenger transport. the actions were carried out by . as always, we could count on support from border guard officers capital officials","{'Negative': 0.010831566, 'Neutral': 0.59363914, 'Positive': 0.3955293}"
Warsaw,"the activities were coordinated at . by the duty officer. in addition to policemen from the department for combating economic crime, policemen from the road traffic department took part in the chase. two people were arrested and a dummy weapon was seized.","{'Negative': 0.39356545, 'Neutral': 0.5745747, 'Positive': 0.031859882}"
Warsaw,"during the escape, the driver of the bmw damaged vehicles, then abandoned the car and escaped on foot together with the passenger. the police followed them. during the escape, the man pulled out a weapon-like object. he was overpowered by the policemen.","{'Negative': 0.4617365, 'Neutral': 0.50666374, 'Positive': 0.031599753}"
Warsaw,"police officers for combating economic crime of the ksp, acting against fraudsters, undertook a pursuit in raszyn for people fleeing bmw.","{'Negative': 0.23463976, 'Neutral': 0.7229421, 'Positive': 0.04241814}"
Warsaw,"the ""24 - blue rad"" action, carried out as part of the international organization of the european union member states - railpol, is underway. officers caring for security and public order can be found primarily at railway stations, railway stations and trains.","{'Negative': 0.053332623, 'Neutral': 0.8524742, 'Positive': 0.094193235}"
Warsaw,"crime detectives from rdmiecie detained a man suspected of possessing a large amount of drugs. in his apartment, the police found cocaine, psychotropic tablets, electronic scales for dosing drugs and nearly pln that could come from crime.","{'Negative': 0.60176253, 'Neutral': 0.38181, 'Positive': 0.016427407}"
Warsaw,the bus with an open technical hatch in which passengers traveled was presented in a video posted on one of the local fanpages. this did not go unnoticed by the policemen who reached the carrier and punished the unreasonable driver with a fine of pln !,"{'Negative': 0.1996012, 'Neutral': 0.5503588, 'Positive': 0.25004}"
