user,senti_text_processed,sentimenal_res
Paris,"municipal police | operation in the saint-paul sector presence and security in the streets verbalization of incivilities (terraces, deposits, street sales...) penalty for traffic offenses","{'Negative': 0.23201923, 'Neutral': 0.7422579, 'Positive': 0.025722934}"
Paris,"around the , the agents of the ensure the tranquility of users and touristsin particular, they evict individuals guilty of defrauding the petition it's a scam to extract money from passersby or to steal money from them. stay vigilant","{'Negative': 0.52552646, 'Neutral': 0.44697788, 'Positive': 0.02749569}"
Paris,": support for and :the irresponsible and disrespectful behavior of establishments,that's enough !support for and :the irresponsible and disrespectful behavior of establishments,that's enough !","{'Negative': 0.5547593, 'Neutral': 0.36079726, 'Positive': 0.084443405}"
Paris,"| meeting of the crisis unit this morning to take stock of the situation and prepare the routes for the demonstration on april .the city's services ensure the security of construction sites, collection, cleaning and educate traders.","{'Negative': 0.06266917, 'Neutral': 0.86548555, 'Positive': 0.071845226}"
Paris,| meeting of the parisian security council with with mayors and security/arrest prevention assistantsreview of joint actionsvideo-protection deploymentplan against street salesprevention of nitrous oxide and firecrackers/mortars,"{'Negative': 0.1041751, 'Neutral': 0.87149614, 'Positive': 0.024328725}"
Paris,"seizure of the unauthorized of an establishment that has been guilty, with repetition, of illegal occupation of public space, by privatizing the sidewalk on its own account, thus hindering the movement of and the access to the metro","{'Negative': 0.7539182, 'Neutral': 0.23635584, 'Positive': 0.009725959}"
Paris,": i invite customers whose lunch was interrupted to leave an explanatory comment on the google page / trip advii invite customers whose lunch was interrupted to leave an explanatory comment on the google / trip advisor page of the business concerned.he was aware of his violation, repeated and already sanctioned, and therefore deliberately put his clients in this situation.","{'Negative': 0.4892019, 'Neutral': 0.47174808, 'Positive': 0.03905001}"
Paris,"thank you to the for this important intervention of referral of tables and chairs of an establishment, after st operation, and yet still in finding of proven and repeated illegal occupation of public space!","{'Negative': 0.072351806, 'Neutral': 0.4223905, 'Positive': 0.5052577}"
Paris,sorry for the public who lunched in good faith on the unauthorized terrace privatizing the sidewalk &amp; hindering access to the metro for an establishment that holds verbalization records. this time we do not intend to return the confiscated furniture. thank you,"{'Negative': 0.8433765, 'Neutral': 0.14266318, 'Positive': 0.013960388}"
Paris,"in the marais, the traffic plan has changed to reduce noise pollution, pollution and road insecurity, but also to give priority to pedestrians the informs inhabitants and visitors and ensures that the new layout is respected","{'Negative': 0.048913926, 'Neutral': 0.6536664, 'Positive': 0.29741973}"
Paris,| signature of the and contract of areas of partnership work and operational action sheets to improve safety and prevention alongside and,"{'Negative': 0.01336383, 'Neutral': 0.86002743, 'Positive': 0.12660879}"
Paris,"new municipal police of paris: characteristics, missions and challenges","{'Negative': 0.07403804, 'Neutral': 0.8665097, 'Positive': 0.059452277}"
Paris,"thank you to the more than parisians who spoke, it's a great victory for local democracy. once again, paris has been able to innovate!parisians have spoken out overwhelmingly against self-service scooters, we will end it by september st.","{'Negative': 0.008439902, 'Neutral': 0.060790837, 'Positive': 0.93076926}"
Paris,"| to pacify the public space, we must prevent, educate and also punish.the will be mobilized in this direction","{'Negative': 0.23158996, 'Neutral': 0.7094571, 'Positive': 0.058952913}"
Paris,"near the and in the jardin des tuileries, the agents of the ensure the tranquility of visitors by fighting against street sales. bottles, umbrellas, eiffel towers: the products are seized. these are scams/counterfeits.be vigilant","{'Negative': 0.6188929, 'Neutral': 0.3511981, 'Positive': 0.029908974}"
Paris,municipal police | alongside and agents in the place lon blum sector securing pedestrian crossings verbalization of traffic on sidewalks excessive speed controltotal: hp,"{'Negative': 0.09730688, 'Neutral': 0.84238976, 'Positive': 0.06030347}"
Paris,"the priority of the directions of roads and travel, and is to prepare for today's demonstration day between republic and nation.","{'Negative': 0.03482226, 'Neutral': 0.870439, 'Positive': 0.09473869}"
Paris,"the paris operational command room is an essential strategic tool.with the crisis unit, she is currently in the front line to manage the phases of demonstrations and their impact on the public space, thanks to feedback from the field.","{'Negative': 0.0076288194, 'Neutral': 0.3450785, 'Positive': 0.64729273}"
Paris,"in a crisis unit after a strong mobilization of parisian agents: this weekend, dumpsters came out, twice as many as in normal times, the equivalent of km of trucks. the teams are mobilized today to secure the routes of tomorrow's event.","{'Negative': 0.2782186, 'Neutral': 0.60899216, 'Positive': 0.11278928}"
Paris,"| the crisis unit met this morning to take stock of the situation progress in waste collectionrepairs securing the course of the next event: removal of small furniture, securing construction sites and link with merchants.","{'Negative': 0.061188888, 'Neutral': 0.88806885, 'Positive': 0.050742272}"
Paris,"can have harmful consequences on physical and mental health.offending establishments are liable to a fine of . in the event of a repeat offence, they even risk a public hearing before the police court.","{'Negative': 0.9388168, 'Neutral': 0.057695534, 'Positive': 0.0034876233}"
Paris,the mediators of the are present with the merchants who have suffered damage post to inform them of the steps to follow.,"{'Negative': 0.13332549, 'Neutral': 0.84228027, 'Positive': 0.024394207}"
Paris,"| the teams of the city of are mobilized in real time to be able to intervene as quickly as possiblea big thank you to all the cleanliness, road and security officers mobilized to clear and clean the streets","{'Negative': 0.0041585737, 'Neutral': 0.10086268, 'Positive': 0.89497876}"
Paris,"yesterday, visit of the mayor of paris alongside , and michel within the operational command room (scop), an essential link in the chain of information feedback from the field.","{'Negative': 0.0052452693, 'Neutral': 0.74077815, 'Positive': 0.25397655}"
Paris,"to facilitate the action of our teams, take care not to leave bulky undeclared objects in the street. thank you for understanding.","{'Negative': 0.013986354, 'Neutral': 0.37324834, 'Positive': 0.61276525}"
Paris,| crisis unit meeting this morning update on the cleaning and clearing of roads and sidewalks point upstream of the demonstration on the securing of the course and the information of traders by the mediators of the city of,"{'Negative': 0.027453251, 'Neutral': 0.91517085, 'Positive': 0.057375953}"
Paris,"in a crisis meeting to take stock of the situation and act wherever we can: this is the priority. yesterday, more than dumpsters came out. we also intervened last night to declutter the routes of the event in order to avoid any damage as much as possible.","{'Negative': 0.19561437, 'Neutral': 0.683224, 'Positive': 0.12116165}"
Paris,the mediators alongside merchants ahead of the to inform them about the course and possible remedies in the event of damage.,"{'Negative': 0.06007968, 'Neutral': 0.9069646, 'Positive': 0.032955687}"
Paris,the continues its action to protect and support parisians and fight against incivility.key figures for the month of february here,"{'Negative': 0.011779485, 'Neutral': 0.63454026, 'Positive': 0.35368028}"
Paris,activation of the crisis unitits goal: to guarantee the safety and health of parisians via real-time information feedback guiding the actions of city officials in the field. municipal police,"{'Negative': 0.03237814, 'Neutral': 0.7313977, 'Positive': 0.2362242}"
Paris,"onthe history of the municipal police of paris, part - /2023, the story continues...","{'Negative': 0.06115842, 'Neutral': 0.9014473, 'Positive': 0.037394214}"
Paris,"in the current crisis situation, has triggered the crisis unit of the city of role coordinate the work of the services, trigger interventions, inform and be with parisiansthe is at the heart of the device","{'Negative': 0.20374295, 'Neutral': 0.75293505, 'Positive': 0.043322064}"
Paris,"it is to betray the legitimacy of its cause, and to despise citizens and workers, to destroy and burn public property in this way. thanks to the and the in a few minutes on the scene. and at the which will have to come back again tomorrow morning.","{'Negative': 0.9109488, 'Neutral': 0.08295268, 'Positive': 0.00609847}"
Paris,| the will be at the rendezvous of the street code! pedestrian priority,"{'Negative': 0.013862009, 'Neutral': 0.8845171, 'Positive': 0.10162085}"
Paris,| launch of a new training session for agentslet's go for months of training and internships to join the ranks of !,"{'Negative': 0.003752367, 'Neutral': 0.6894743, 'Positive': 0.30677333}"
Paris,"onthe history of the municipal police of paris, part , the first municipal police officers","{'Negative': 0.051146165, 'Neutral': 0.89366263, 'Positive': 0.055191245}"
Paris,"due to strong winds, parks and gardens will be closed until tomorrow morning.","{'Negative': 0.61824703, 'Neutral': 0.3681467, 'Positive': 0.013606352}"
Paris,: transparency is the condition of trust.the salutes the exercise of transparency undertaken by the in advertisingtransparency is the condition of trust.the welcomes the transparency exercise undertaken by the by publishing its activity indicators.objective: that verbalization statistics join !,"{'Negative': 0.0069742403, 'Neutral': 0.25228226, 'Positive': 0.7407435}"
Paris,the dpmp's green space reception and surveillance agents are in charge of compliance with municipal gardens and regulations offenders who trample lawns during winter rest may be subject to verbalization,"{'Negative': 0.49739268, 'Neutral': 0.48404542, 'Positive': 0.018561965}"
Paris,"yesterday the director of the dpmp m. felkay, l. gelis captain of the and delivered letters of congratulations to agents of the who distinguished themselves by helping people in immediate danger. bravo and thank you to them","{'Negative': 0.0024480266, 'Neutral': 0.07759582, 'Positive': 0.91995615}"
Paris,"this afternoon took place the welcome ceremony for the new municipal police officers, in the presence of and the director of the dpmp mr. felkay who presented their diploma to the freshly sworn police officers the now has more than agents!","{'Negative': 0.0020307265, 'Neutral': 0.24258874, 'Positive': 0.7553805}"
Paris,"this morning, paris municipal police officers (180 men and women) took an oath before the paris court.congratulations to them and welcome","{'Negative': 0.0012083693, 'Neutral': 0.04393145, 'Positive': 0.95486015}"
Paris,"for a sporty and committed , the dpmp is very happy and proud to welcome emmanuel roudolff-levisse, french marathon runner in preparation for the olympic games the management fully supports him in his training!","{'Negative': 0.0008328122, 'Neutral': 0.012122871, 'Positive': 0.9870443}"
Paris,"on this day of march, the is mobilized, in particular to raise awareness among parisians on the issues of sexist behavior, harassment, or violence and to answer their questions","{'Negative': 0.19801393, 'Neutral': 0.75721526, 'Positive': 0.044770762}"
Paris,"with the national police of and the municipal police, in the district of chteau d'eau, to raise awareness among men and women about the fight against street harassment, a scourge that nearly % of women have already suffered.","{'Negative': 0.43912116, 'Neutral': 0.5167639, 'Positive': 0.044114906}"
Paris,"marchwomen have their place in on the occasion of the , a head of dt, a police officer and a mediator give us their look at their profession and the institution 'srightsday","{'Negative': 0.034079142, 'Neutral': 0.92580765, 'Positive': 0.0401132}"
Paris,"onthe history of the municipal police of paris, part , the surveillance agents of paris","{'Negative': 0.10750528, 'Neutral': 0.8575256, 'Positive': 0.03496916}"
Paris,"| traffic device set up on the occasion of the demonstration declared on tuesday march , . check out our press release","{'Negative': 0.031907704, 'Neutral': 0.93657124, 'Positive': 0.031521123}"
Paris,"| for year, the city of has set up an ethics committee to ensure the good ethics of the former director of the igpn, marie-france monger is vice-president of the committee. his testimony to read","{'Negative': 0.027466772, 'Neutral': 0.8558861, 'Positive': 0.1166472}"
Paris,the in operation anti,"{'Negative': 0.26789021, 'Neutral': 0.67466295, 'Positive': 0.05744679}"
Paris,"monthly operation ""the town hall of outside the walls"" yesterday: meeting the inhabitants and discussing issues, in partnership with and","{'Negative': 0.009008389, 'Neutral': 0.9197399, 'Positive': 0.07125174}"
Paris,: | agents receive mandatory training on gender-based and gender-based violence. | agents receive mandatory training on gender-based and sexual violence in the public space.their ultra-close action with parisians makes it possible to intervene and verbalize in the event of flagrance.,"{'Negative': 0.13325118, 'Neutral': 0.7283022, 'Positive': 0.1384467}"
Paris,"onthe history of the municipal police of paris, part to : closer to parisians","{'Negative': 0.057996277, 'Neutral': 0.8857506, 'Positive': 0.05625316}"
Paris,| paris is the most beautiful city in the world! tourists who wish to take photos should not put themselves in danger the organizes security and prevention missions in certain very touristic areas to avoid accidents!,"{'Negative': 0.010605118, 'Neutral': 0.063959256, 'Positive': 0.92543566}"
Paris,"access to will be interrupted this monday, february from a.m. until tuesday, february , midday.","{'Negative': 0.45239443, 'Neutral': 0.529433, 'Positive': 0.018172508}"
Paris,"is mobilized to enforce pedestrian spaces and verbalize wild parking pedestrian protection is a priority, to ease travel and allow everyone to move around better priority","{'Negative': 0.010681168, 'Neutral': 0.39351395, 'Positive': 0.59580487}"
Paris,municipal police | operation in the rivoli-sebastopol sector penalty for non-compliance with bike locks and bus lanes by the + verbalization of non-compliance with and pedestrian priorities traffic regulation71 hp priority,"{'Negative': 0.42285714, 'Neutral': 0.555815, 'Positive': 0.0213279}"
Paris,"this morning, accompanied the during a traffic check. objective of the operation: to prevent the illicit use of bus lanes. thank you to the teams for their daily mobilization!","{'Negative': 0.008269002, 'Neutral': 0.19739038, 'Positive': 0.7943406}"
Paris,"municipal police | in , there are a total of verbalizations in the areas of travel regulation and the fight against incivility.the continues its deployment and action in the streets of paris.://","{'Negative': 0.040933713, 'Neutral': 0.8277367, 'Positive': 0.13132967}"
Paris,"| the wearing of headphones or headphones is forbidden for all drivers, whether on a scooter, motorcycle, car but also on a bike, scooter. think about your safety and that of others. penalty incurred: fine","{'Negative': 0.64692044, 'Neutral': 0.3249008, 'Positive': 0.028178727}"
Paris,"onthe history of the municipal police of paris, part - , the skills of the isvp are expanded","{'Negative': 0.030702678, 'Neutral': 0.85962784, 'Positive': 0.10966938}"
Paris,"the municipal police acts daily, at the service of parisians","{'Negative': 0.0951923, 'Neutral': 0.82754725, 'Positive': 0.07726049}"
Paris,la dfense | the police are on site and securing the scene. avoid the sector.,"{'Negative': 0.10305274, 'Neutral': 0.79327923, 'Positive': 0.10366805}"
Paris,you know illegal use of lanes can create strong disruptions on the network and thus hinder users the offender is liable to a fine of,"{'Negative': 0.8720011, 'Neutral': 0.12394684, 'Positive': 0.0040520653}"
Paris,": | priorities have emerged: road protection, fight against noise, against incivility and'dialogues | priorities have emerged: road protection, fight against noise, against incivility and insecurity in the public space.the was created to meet these challenges, it will further strengthen its action for security in","{'Negative': 0.043027442, 'Neutral': 0.67659366, 'Positive': 0.28037885}"
Paris,"onthe history of the municipal police of paris, part , the first isvp","{'Negative': 0.09764482, 'Neutral': 0.8456425, 'Positive': 0.0567126}"
Paris,: | presentation of the results of the th solidarity nightthe city of will continue its commitment | presentation of the results of the th solidarity nightthe city of will continue its commitment to better protect and support the most vulnerable.proud that the participates in this essential mobilization.,"{'Negative': 0.0024480028, 'Neutral': 0.12376721, 'Positive': 0.8737848}"
Paris,"number of the day when sheltering people on the street, the is present to secure operations, support and guide the beneficiary populations.pm in paris is also assistance to the homeless","{'Negative': 0.012492136, 'Neutral': 0.65824443, 'Positive': 0.3292634}"
Paris,"| the crit'air sticker is the target of a scam. via an sms or an email, we can steal your personal and banking data, do not answer and report the message. it's a scam! follow the advice of ://","{'Negative': 0.9279789, 'Neutral': 0.066759735, 'Positive': 0.005261418}"
Paris,"| traffic device set up on the occasion of the demonstration declared on saturday february , .check out our press release","{'Negative': 0.028151678, 'Neutral': 0.9379513, 'Positive': 0.033896957}"
Paris,| the city of regularly recruits municipal police officers by way of secondment or by competition (competition planned for the fall)://,"{'Negative': 0.022916783, 'Neutral': 0.932285, 'Positive': 0.044798248}"
Paris,"the agents of the are waiting for you today until p.m., at the grande halle de for the ""paris for youth employment"" fair, paris th (metro - porte de pantin)","{'Negative': 0.0034653828, 'Neutral': 0.6586146, 'Positive': 0.33791998}"
Paris,large-scale operation carried out this afternoon to fight against illegal tuk tuks near the tuileries gardens. thank you to the national and municipal police services for this joint action!,"{'Negative': 0.012041741, 'Neutral': 0.19470893, 'Positive': 0.7932493}"
Paris,"priority | the municipal police mobilized to enforce the prohibited direction rue de belleville and verbalize the offenses traffic at out of violations of : traffic on sidewalks and bus lanes, excessive speed failure to comply with by hp","{'Negative': 0.58265287, 'Neutral': 0.3992675, 'Positive': 0.018079659}"
Paris,"in order to reduce pollutant emissions, residential parking is free this thursday.","{'Negative': 0.04967937, 'Neutral': 0.54589623, 'Positive': 0.40442443}"
Paris,"the awaits you this friday, february , , from a.m. to p.m., at the grande halle de paris th (metro - porte de pantin)","{'Negative': 0.0038777057, 'Neutral': 0.69983274, 'Positive': 0.2962896}"
Paris,the is one of the services that are recruiting more info,"{'Negative': 0.0089667225, 'Neutral': 0.79345244, 'Positive': 0.19758077}"
Paris,"onthe history of the municipal police of paris, part the napoleon barracks","{'Negative': 0.10343167, 'Neutral': 0.8430716, 'Positive': 0.053496744}"
Paris,"the is also actions for the youngest, with fun workshops to familiarize them with and allow them to identify useful signs for their trips. thanks to this th century kindergarten for its welcome","{'Negative': 0.0012239489, 'Neutral': 0.047091838, 'Positive': 0.9516842}"
Paris,"demonstration will take place from place de l'opra to place de la bastille, via place de la rpublique announces disrupted traffic in and around the area. it is advisable to avoid the area all day","{'Negative': 0.44858697, 'Neutral': 0.51679176, 'Positive': 0.03462125}"
Paris,"following the strike movement scheduled for tuesday february , the expects very disrupted traffic on the and networks slightly disrupted for and normal on the network","{'Negative': 0.50909173, 'Neutral': 0.46697152, 'Positive': 0.023936793}"
Paris,are with merchants to collect their testimonies and inform them of possible remedies in the event of damage after such as that of january,"{'Negative': 0.07870551, 'Neutral': 0.9013534, 'Positive': 0.019941}"
Paris,"you are now to follow us, thank you for your interest the continues to work daily for parisians, with the watchword: availability, proximity &amp; exemplary","{'Negative': 0.0019809376, 'Neutral': 0.08921206, 'Positive': 0.9088069}"
Paris,anti-semitic tags were found on a business in has proceeded to the observation and will proceed with the filing of a complaint and the cleaningthe city of systematically files a complaint. the perpetrators must be prosecuted and condemned.,"{'Negative': 0.76935184, 'Neutral': 0.22328803, 'Positive': 0.007360137}"
Paris,priority | operation between blanche and place de clichy prohibited circulation of bicycles and scooters on sidewalks and wd in bus lanes failure to comply with inconvenient parking lots phone use while drivingin total: pv drawn up by the,"{'Negative': 0.65671825, 'Neutral': 0.3283032, 'Positive': 0.014978595}"
Paris,municipal police | trip with to meet parents of students and municipal police officers who accompany charles hermite school students every morning and evening to secure their trips.,"{'Negative': 0.016296478, 'Neutral': 0.8921609, 'Positive': 0.09154262}"
Paris,"onthe history of the municipal police of paris, part beginning of the th, the first specialized brigades","{'Negative': 0.06923666, 'Neutral': 0.87521595, 'Positive': 0.055547394}"
Paris,a procession of demonstrators must move from place d'italie (13th) to place vauban (7th) the indicates that traffic will be disrupted in and around the area. it is recommended to bypass the area all day,"{'Negative': 0.37399462, 'Neutral': 0.57980275, 'Positive': 0.046202615}"
Paris,"following the strike movement scheduled for tuesday january , the is planning very disrupted traffic on the and networks and slightly disrupted for buses and trams","{'Negative': 0.61710584, 'Neutral': 0.36735246, 'Positive': 0.015541622}"
Paris,"| ""you have a new message !""a major brand warns you of a payment default of which you have no memory?vigilance is a phishing scam via fake websites.all the advice to prevent it","{'Negative': 0.7687047, 'Neutral': 0.21473426, 'Positive': 0.016561054}"
Paris,"the crisis unit, to volunteers, to agents, the night of solidarity is underway","{'Negative': 0.007178853, 'Neutral': 0.5000536, 'Positive': 0.4927676}"
Paris,"| a big thank you to the more than agents who are mobilized for the : municipal police officers, homeless assistance unit, mediators and reception and surveillance agents.","{'Negative': 0.0029847003, 'Neutral': 0.06579444, 'Positive': 0.9312209}"
Paris,"sticker fraud is on the rise if an sms invites you to acquire a vignette, do not click on the linkit's a to get your bank details report text messages: victim of scam?","{'Negative': 0.84895146, 'Neutral': 0.1445345, 'Positive': 0.0065139798}"
Paris,"tonight, volunteers will be on the ground to meet homeless people. you too, show your by retweeting this image. together let's make this night","{'Negative': 0.005144646, 'Neutral': 0.23671396, 'Positive': 0.75814134}"
Paris,"onthe history of the municipal police of paris, part - end of the th, the guards of the woods","{'Negative': 0.11132259, 'Neutral': 0.83254546, 'Positive': 0.056131992}"
Paris,nice operation to seize and destroy illicit material disseminated and hidden around the tourist sector of the louvre by our this weekend with the help of the technical teams of,"{'Negative': 0.068509266, 'Neutral': 0.5410886, 'Positive': 0.3904022}"
Paris,today was held the ceremony of wishes to the agents of the the director of and thanked the agents for their exemplary commitment and presented them with the action priorities for,"{'Negative': 0.0025230516, 'Neutral': 0.2129666, 'Positive': 0.7845103}"
Paris,"priorities | on sidewalks, the rule is: no scooter traffic feet on the ground for cyclists ban on annoying parking","{'Negative': 0.17709419, 'Neutral': 0.7184746, 'Positive': 0.104431204}"
Paris,priority | action this morning in the th arrondissement with the association and the of cyclists on priorities and pedestrian crossings penalty for traffic violations,"{'Negative': 0.22329257, 'Neutral': 0.74598867, 'Positive': 0.030718757}"
Paris,"priority | the parisian municipal police are mobilized for the protection of pedestrians.today, awareness and sanction operation with for cyclists who do not respect pedestrian priority.","{'Negative': 0.28585315, 'Neutral': 0.64671487, 'Positive': 0.06743203}"
Paris,"from p.m. to p.m. on the republic - bastille - nation axis traffic will be disrupted in the area and nearby streets if possible, bypass or wait during the passage of the procession and follow the instructions of agents","{'Negative': 0.40968522, 'Neutral': 0.56791484, 'Positive': 0.022399912}"
Paris,"traffic device set up on the occasion of the inter-union demonstration declared thursday, january , .check out our press release","{'Negative': 0.02725619, 'Neutral': 0.9340485, 'Positive': 0.038695373}"
Paris,"is hiring supervisors of pedestrian crossings see you on january at a.m., at rue de chaligny, paris th more info: priority","{'Negative': 0.0083043575, 'Neutral': 0.9416543, 'Positive': 0.050041333}"
Paris,":50 am: the announcement in , we will continue to make paris a more pleasant and safer city with . new municipal police officers will be on the ground, trained and sworn in to secure and punish incivility.","{'Negative': 0.0076881843, 'Neutral': 0.23648244, 'Positive': 0.75582933}"
Paris,"onthe history of the municipal police of paris, part /1870","{'Negative': 0.08640723, 'Neutral': 0.8752133, 'Positive': 0.038379524}"
Paris,with and the borough mayors to discuss the tranquility and safety of parisians as close as possible to their needs in the streets and transport. thank you to the agents of the and for their commitment.,"{'Negative': 0.006755239, 'Neutral': 0.2585733, 'Positive': 0.7346715}"
Paris,"| meeting prefect of police, mayor of paris and mayors of districts: joint work praised by the participants of the national police and the for peace and public safety fight against traffic (crack) brawls between young people","{'Negative': 0.007794855, 'Neutral': 0.3189987, 'Positive': 0.67320645}"
Paris,"prevention, dialogue, mediationsecuring public spacesanction ( of million pv in ).1000 new police officers from will be on the ground in for a safe and pleasant city of .","{'Negative': 0.007636584, 'Neutral': 0.325129, 'Positive': 0.66723436}"
Paris,"why is the street sale prohibited? the presence of these sellers generates nuisance and insecurity for residents and disrupts the activity of merchants. by buying products from these sellers, you are feeding clandestine organizations and parallel networks.","{'Negative': 0.90688556, 'Neutral': 0.08957727, 'Positive': 0.0035371624}"
Paris,"wishes to the municipal police officers of .i would like to salute this new public service that complements the work of the national police.the right to peace and quiet is an essential right that you preserve every day in the field, we are grateful for that.","{'Negative': 0.0029470057, 'Neutral': 0.038846057, 'Positive': 0.9582069}"
Paris,number of the daythe municipal police remain mobilized in to guarantee the application of the regulations for displays and offenders are subject to fines or even the removal of their facilities.,"{'Negative': 0.18638009, 'Neutral': 0.7829149, 'Positive': 0.030705063}"
Paris,"my best wishes and sincere thanks to the women and men who bring life to the great public safety and health service in paris. their mission is so difficult and so vital, they have the support and recognition of all parisians.","{'Negative': 0.0035765679, 'Neutral': 0.043588888, 'Positive': 0.9528346}"
Paris,that's more than verbalizations every day,"{'Negative': 0.042464316, 'Neutral': 0.59816176, 'Positive': 0.3593739}"
Paris,"onthe history of the municipal police of paris, part to","{'Negative': 0.10628821, 'Neutral': 0.8313095, 'Positive': 0.06240231}"
Paris,| outlines clear objectives for prevention and safety a street code to ease travel continued deployment of : + agents in jop security,"{'Negative': 0.012523382, 'Neutral': 0.78079647, 'Positive': 0.20668015}"
Paris,"years later, paris remembers and pays tribute to the victims of the january attacks. we will never forget them.","{'Negative': 0.080036834, 'Neutral': 0.5037256, 'Positive': 0.4162375}"
Paris,"you know agents can tell you the collection points made available until january , . if collected, your tree will be recycled into shredded material to protect plantations in green spaces more info:","{'Negative': 0.049370967, 'Neutral': 0.8430726, 'Positive': 0.1075564}"
Paris,paris: more than verbalizations for throwing cigarette butts on the public highway in,"{'Negative': 0.7352793, 'Neutral': 0.2496511, 'Positive': 0.015069524}"
Paris,"municipal police | place des ternes: movement regulation verbalization of traffic offenses (crossing continuous lines, traffic on bus and cycle lanes) sanction of the shuttlestotal: checks and vp priority","{'Negative': 0.15885182, 'Neutral': 0.806537, 'Positive': 0.0346112}"
Paris,"onthe history of the municipal police of paris, part from the origins to","{'Negative': 0.09006882, 'Neutral': 0.8550154, 'Positive': 0.05491573}"
Paris,"a cigarette butt goes in the trash or in an ashtray, but not on the streeta cigarette butt can pollute up to liters of water, the equivalent of bathtubs throwing your cigarette on the ground is risking a fine of","{'Negative': 0.88123035, 'Neutral': 0.109718904, 'Positive': 0.009050709}"
Paris,: bravo and thank you to all the civil servants of the parisian municipal public service and thank you to all the civil servants of the parisian municipal public service,"{'Negative': 0.0027912431, 'Neutral': 0.10058047, 'Positive': 0.8966283}"
Paris,happy new year to everyone !,"{'Negative': 0.0014925892, 'Neutral': 0.012331619, 'Positive': 0.98617584}"
Paris,"| a big thank you to the more than agents of and private agents mobilized this evening for the new year's eve of december on the champs-lysestheir missions: to guide and protect parisians and many tourists, for a festive and safe evening","{'Negative': 0.0012705975, 'Neutral': 0.028989252, 'Positive': 0.96974015}"
Paris,on the,"{'Negative': 0.20849873, 'Neutral': 0.62142456, 'Positive': 0.17007671}"
Paris,"fights against every day noise can cause health, stress and sleep problems offenders face fines","{'Negative': 0.94138527, 'Neutral': 0.056232225, 'Positive': 0.002382511}"
Paris,"a police officer draws up a for a badly parked scooter, hindering the progress of pedestrians this year troublesome parking of motorized -wheelers have been fined (as of /10/2022)this offense leads to a fine of first","{'Negative': 0.6818404, 'Neutral': 0.3005163, 'Positive': 0.0176433}"
Paris,": in this period, a major operation was carried out on thursday in the and sector by theduring this period, a major operation was carried out on thursday in the and sector by the of the , the and : vehicles checked non-approved tuk-tuk vehicles impounded tickets","{'Negative': 0.25726584, 'Neutral': 0.70823276, 'Positive': 0.034501426}"
Paris,gun attack in the th arrondissement.thoughts for the deceased and injured victims.the author was arrested. thank you to the police services and for their intervention.an emergency unit will be set up at,"{'Negative': 0.22674617, 'Neutral': 0.60020864, 'Positive': 0.17304519}"
Paris,"the in action against illegal tuks-tuks, which are not only unsecured vehicles, therefore potentially dangerous, but also sources of scams.","{'Negative': 0.8890041, 'Neutral': 0.10721488, 'Positive': 0.0037810302}"
Paris,"the municipal police of paris reminds you of the good reflexes to adopt to protect yourself against scams, thefts, assaults and burglaries during this holiday season that is opening. let's all be vigilant","{'Negative': 0.045370188, 'Neutral': 0.38828874, 'Positive': 0.5663411}"
Paris,municipal police | the is taking action against misuse on the road and sidewalks by users priority,"{'Negative': 0.07081006, 'Neutral': 0.8028826, 'Positive': 0.12630732}"
