user,senti_text_processed,sentimenal_res
Roma,"evening at , in the splendid setting of the stadio olimpico, our city will host the third sporting event of the th edition of the uefa euro tournament, with numerous initiatives organized in the area.","{'Negative': 0.0012396864, 'Neutral': 0.25795707, 'Positive': 0.74080324}"
Roma,a90 grande raccordo anulare of - traffic slowed down due to in the stretch between montespaccato and trionfale towards interna,"{'Negative': 0.25027525, 'Neutral': 0.69881177, 'Positive': 0.050912887}"
Roma,- via trionfale height of s.filippo neri -,"{'Negative': 0.061756663, 'Neutral': 0.88482845, 'Positive': 0.053414896}"
Roma,- via della casetta mattei - and slowed down traffic at via degli antelminelli,"{'Negative': 0.0354026, 'Neutral': 0.831699, 'Positive': 0.13289826}"
Roma,- viale degli ammiragli - at via cipro height,"{'Negative': 0.05436582, 'Neutral': 0.86758643, 'Positive': 0.07804778}"
Roma,- via conte verde - at piazza vittorio emanuele ii,"{'Negative': 0.050759766, 'Neutral': 0.8789054, 'Positive': 0.07033483}"
Roma,- viale tiziano - height via girolamo da carpi,"{'Negative': 0.058012746, 'Neutral': 0.86902887, 'Positive': 0.072958454}"
Roma,"weekend's events, demonstrations and traffic disciplines. we remind you to drive carefully and pay attention to the signs.happy weekend to everyone!","{'Negative': 0.0079377, 'Neutral': 0.13853146, 'Positive': 0.8535309}"
Roma,- via cassia - and traffic slowed down at via renato mainardi,"{'Negative': 0.10009966, 'Neutral': 0.8301051, 'Positive': 0.069795236}"
Roma,- via dell'arco di travertino - at via tuscolana height,"{'Negative': 0.05264416, 'Neutral': 0.8681076, 'Positive': 0.07924815}"
Roma,- via prenestina - at via carniola height,"{'Negative': 0.053727042, 'Neutral': 0.87006897, 'Positive': 0.07620408}"
Roma,- via portuense - at the height of viale di vigna pia,"{'Negative': 0.02134875, 'Neutral': 0.8541966, 'Positive': 0.12445463}"
Roma,- viale palmiro togliatti civ. - at via ostuni height towards via prenestina,"{'Negative': 0.047306594, 'Neutral': 0.9039696, 'Positive': 0.04872389}"
Roma,- via aurelia height of via benedetto xiv - traffic slowed down due to,"{'Negative': 0.31169018, 'Neutral': 0.6490682, 'Positive': 0.03924167}"
Roma,- via della pineta sacchetti height of fort braschi - traffic slowed down due to at street number,"{'Negative': 0.27215207, 'Neutral': 0.683875, 'Positive': 0.04397292}"
Roma,- via aurelia height of via cardinale bofondi - traffic slowed down due to,"{'Negative': 0.2458783, 'Neutral': 0.71231884, 'Positive': 0.0418029}"
Roma,- via crescenzio - prohibition of transit due to in the section between piazza del risorgimento and via varrone,"{'Negative': 0.24049439, 'Neutral': 0.73836225, 'Positive': 0.021143414}"
Roma,- viale oxford underpass - traffic slowed down due to in the direction of the tor vergata hospital,"{'Negative': 0.3383633, 'Neutral': 0.6284747, 'Positive': 0.03316206}"
Roma,- via montecarotto at the intersection with via casal tidei - traffic slowed down due to,"{'Negative': 0.21117611, 'Neutral': 0.74924093, 'Positive': 0.039582904}"
Roma,- via lucio sestio at the intersection with via marco valerio corvo - traffic slowed down due to,"{'Negative': 0.21345055, 'Neutral': 0.7436819, 'Positive': 0.042867564}"
Roma,- via del fosso di tarragon at the intersection with via di saponara - traffic slowed down due to,"{'Negative': 0.2609944, 'Neutral': 0.7027531, 'Positive': 0.03625249}"
Roma,- via tuscolana height via lucio sestio - traffic slowed down due to,"{'Negative': 0.30530336, 'Neutral': 0.65528905, 'Positive': 0.03940764}"
Roma,- via pollenza near via castelplano - traffic slowed down due to,"{'Negative': 0.39325833, 'Neutral': 0.5734079, 'Positive': 0.033333756}"
Roma,"what happens , events and transit conditions:","{'Negative': 0.10082729, 'Neutral': 0.84007245, 'Positive': 0.059100203}"
Roma,good morning from ! for urgencies/emergencies for more information our social media policy: offices and contacts:,"{'Negative': 0.0033448688, 'Neutral': 0.4312185, 'Positive': 0.56543666}"
Roma,- via baldo degli ubaldi near piazza irnerio - traffic slowed down due to towards via angelo emo,"{'Negative': 0.20210701, 'Neutral': 0.7465622, 'Positive': 0.05133079}"
Roma,- via gregorio vii near via cardinale silj - traffic slowed down due to at street number,"{'Negative': 0.32217857, 'Neutral': 0.6401664, 'Positive': 0.037654962}"
Roma,- via di fioranello near via del fosso di fioranello - traffic slowed down due to at street number,"{'Negative': 0.3330107, 'Neutral': 0.6279683, 'Positive': 0.039020985}"
Roma,- via nizza at the intersection with via mantova - traffic slowed down due to,"{'Negative': 0.31872535, 'Neutral': 0.64944965, 'Positive': 0.03182496}"
Roma,reopening,"{'Negative': 0.079058856, 'Neutral': 0.726785, 'Positive': 0.19415617}"
Roma,- via prenestina - temporary closure due to vehicle on fire in the section between via due allori and piazza della marranellafire extinguished by the fire brigade but the vehicle is in the center of the roadway; therefore closure is necessary.,"{'Negative': 0.47538587, 'Neutral': 0.50028425, 'Positive': 0.024329916}"
Roma,": via cassia, and traffic slowed down via vibio mariano","{'Negative': 0.026256192, 'Neutral': 0.71542376, 'Positive': 0.25832}"
Roma,- via delle vigne nuove - height via antonio de curtis,"{'Negative': 0.034763347, 'Neutral': 0.89706314, 'Positive': 0.068173446}"
Roma,- via tuscolana - at via di torre spaccata height,"{'Negative': 0.070770055, 'Neutral': 0.84806436, 'Positive': 0.081165686}"
Roma,- via prenestina - at via di valle bagnata in the direction of outside rome,"{'Negative': 0.034656145, 'Neutral': 0.90891784, 'Positive': 0.056426063}"
Roma,- viale marco polo - height via luigi roncinotto,"{'Negative': 0.03889807, 'Neutral': 0.90363306, 'Positive': 0.057468828}"
Roma,a90 grande raccordo anulare di - and queues in the section between ardeatina and la romanina towards external,"{'Negative': 0.17348307, 'Neutral': 0.7939721, 'Positive': 0.03254486}"
Roma,- via gregorio vii - pio xi height accident,"{'Negative': 0.22699924, 'Neutral': 0.7458343, 'Positive': 0.027166469}"
Roma,- via trionfale - in the stretch between via vincenzo troya and via della macchia dell'insugherata towards gra,"{'Negative': 0.037072968, 'Neutral': 0.8978475, 'Positive': 0.065079495}"
Roma,a90 grande raccordo anulare di - and queues in the section between flaminia and cassia towards external,"{'Negative': 0.25024962, 'Neutral': 0.7204083, 'Positive': 0.029342048}"
Roma,-via augusto dulceri - at via zenodossio height,"{'Negative': 0.05951151, 'Neutral': 0.881317, 'Positive': 0.05917153}"
Roma,"- piazza augusto imperatore - oil on the streetthe oil streak affects via dei pontefici, piazza augusto imperatore and a stretch of lungotevere in augusta.proceed with caution.","{'Negative': 0.25804213, 'Neutral': 0.7114839, 'Positive': 0.030473968}"
Roma,- via cassia - and traffic slowed down at via ridolfo livi,"{'Negative': 0.087274835, 'Neutral': 0.83454394, 'Positive': 0.07818118}"
Roma,": viale dei caduti for the resistance , traffic slowed down via romolo gigliozzi","{'Negative': 0.15477999, 'Neutral': 0.7458247, 'Positive': 0.09939541}"
Roma,": via casilina, and traffic slowed down via giovanni camillo peresio","{'Negative': 0.036386766, 'Neutral': 0.78381974, 'Positive': 0.17979346}"
Roma,"- viale dei caduti for the resistance, and traffic slowed down via romolo gigliozzi","{'Negative': 0.109202914, 'Neutral': 0.77685696, 'Positive': 0.1139401}"
Roma,what happens ://,"{'Negative': 0.6702711, 'Neutral': 0.31496492, 'Positive': 0.014763895}"
Roma,good morning from ! for urgencies/emergencies for more information our social media policy: offices and contacts:,"{'Negative': 0.0033448688, 'Neutral': 0.4312185, 'Positive': 0.56543666}"
Roma,kick-off at : spotlights on the stadio olimpico for the second round of the uefa :,"{'Negative': 0.010634123, 'Neutral': 0.9451262, 'Positive': 0.04423966}"
Roma,- via di length - height via poggio sannita,"{'Negative': 0.1039331, 'Neutral': 0.8186836, 'Positive': 0.077383295}"
Roma,": via appia pignatelli, at via dell'almone","{'Negative': 0.04349965, 'Neutral': 0.8867799, 'Positive': 0.06972045}"
Roma,": via dei monti tiburtini, height of sandro pertini hospital,","{'Negative': 0.062245145, 'Neutral': 0.8713974, 'Positive': 0.066357456}"
Roma,- via dei monti tiburtini height of sandro pertini hospital -,"{'Negative': 0.07349432, 'Neutral': 0.87051797, 'Positive': 0.055987746}"
Roma,- viale alessandrino - and possible traffic difficulties at via del pergolato height temporary closure of viale alessandrino from via del pergolato towards casilina.,"{'Negative': 0.4081324, 'Neutral': 0.5731583, 'Positive': 0.01870926}"
Roma,- via antonio varisco - height via mario amato,"{'Negative': 0.04058221, 'Neutral': 0.90264845, 'Positive': 0.056769356}"
Roma,- via luigi ercole morselli - at via della magliana height,"{'Negative': 0.04074022, 'Neutral': 0.9028506, 'Positive': 0.056409184}"
Roma,- viale dell'universita - height via del castro laurenziano,"{'Negative': 0.04127495, 'Neutral': 0.89962333, 'Positive': 0.05910171}"
Roma,": via appia pignatelli, at via dell'almone","{'Negative': 0.04349965, 'Neutral': 0.8867799, 'Positive': 0.06972045}"
Roma,- via nomentana - at viale xxi aprile,"{'Negative': 0.06027275, 'Neutral': 0.8668264, 'Positive': 0.07290085}"
Roma,: via di valle muricana at number,"{'Negative': 0.057204746, 'Neutral': 0.86509585, 'Positive': 0.07769941}"
Roma,- via cavour near via farini - traffic slowed down due to,"{'Negative': 0.32700017, 'Neutral': 0.6357912, 'Positive': 0.037208617}"
Roma,": viale castro pretorio, traffic slowed down due to","{'Negative': 0.34854645, 'Neutral': 0.61214805, 'Positive': 0.039305486}"
Roma,- via aurelia near via mariano d'amelio - traffic slowed down due to,"{'Negative': 0.31671056, 'Neutral': 0.64460164, 'Positive': 0.038687784}"
Roma,- piazza euclide - traffic slowed down due to,"{'Negative': 0.37712696, 'Neutral': 0.58426416, 'Positive': 0.038608823}"
Roma,- via prenestina bis height of tenuta mistica - traffic slowed down due to in the direction of via longoni,"{'Negative': 0.27009395, 'Neutral': 0.69039094, 'Positive': 0.039515086}"
Roma,- via cassia height of via valle della storta - traffic slowed down due to,"{'Negative': 0.28698093, 'Neutral': 0.67287093, 'Positive': 0.040148143}"
Roma,"stadio olimpico at :00: second appointment of the uefa euro , a great international show in the splendid setting of our eternal city:","{'Negative': 0.0020370374, 'Neutral': 0.10316103, 'Positive': 0.8948019}"
Roma,- via renzo rossi height of via dei durantini - traffic slowed down due to,"{'Negative': 0.2801284, 'Neutral': 0.68161386, 'Positive': 0.038257822}"
Roma,": piazza di porta san giovanni, demonstration from :00 to :00, in the green area on the porta asinara side. possible traffic difficulties in the surrounding area.","{'Negative': 0.4332288, 'Neutral': 0.5375871, 'Positive': 0.029184042}"
Roma,": via cassia height via valle della storta, traffic slowed down due to","{'Negative': 0.34314457, 'Neutral': 0.6222498, 'Positive': 0.03460564}"
Roma,road reopened to traffic at piazza trento in both directions,"{'Negative': 0.011701113, 'Neutral': 0.80303395, 'Positive': 0.18526492}"
Roma,- viale delle terme di caracalla - traffic slowed down due to at the piazzale numa pompilio intersection,"{'Negative': 0.3351558, 'Neutral': 0.63028663, 'Positive': 0.034557518}"
Roma,a24 urban section - due to congested traffic in the section between the junction of via fiorentini and the tangenziale est in the direction of the tangenziale est,"{'Negative': 0.4669453, 'Neutral': 0.5031668, 'Positive': 0.029887911}"
Roma,- corso trieste - until pm - pruning work - closure from piazza trento to via alessandria on one roadway and on the other from via nomentana to piazza trento. the section between nomentana / zara is closed and will reopen shortly.,"{'Negative': 0.08833316, 'Neutral': 0.87370473, 'Positive': 0.037962075}"
Roma,- viale regina margherita near via giovanni battista morgagni - traffic slowed down due to,"{'Negative': 0.26569498, 'Neutral': 0.69190216, 'Positive': 0.042402934}"
Roma,- via giuseppe antonio andriulli height a24 - traffic slowed down due to,"{'Negative': 0.2622221, 'Neutral': 0.6946337, 'Positive': 0.043144137}"
Roma,- via salaria - traffic slowed down due to at the via marciana marina intersection,"{'Negative': 0.27054763, 'Neutral': 0.6940112, 'Positive': 0.03544113}"
Roma,- piazza dei cinquecento in front of the vaccinal center - traffic slowed down due to,"{'Negative': 0.2706588, 'Neutral': 0.6885965, 'Positive': 0.040744703}"
Roma,via del mare height of ostia antica - traffic slowed down due to,"{'Negative': 0.32802507, 'Neutral': 0.6315287, 'Positive': 0.040446248}"
Roma,v. pontina - queues cause in the stretch between the tor de' cenci intersection and the pratica di mare/torvajanica intersection heading south,"{'Negative': 0.1538887, 'Neutral': 0.8189425, 'Positive': 0.027168794}"
Roma,what happens and transitability:,"{'Negative': 0.10369302, 'Neutral': 0.83486366, 'Positive': 0.06144332}"
Roma,good morning from ! for urgencies/emergencies for more information our social media policy: offices and contacts:,"{'Negative': 0.0033448688, 'Neutral': 0.4312185, 'Positive': 0.56543666}"
Roma,"circo massimo area: opening of the summer season teatro dell'opera: for reasons of public order and safety, temporary traffic regulations are established in the entire area from :00 until the end of the needs of /15/2021. details:","{'Negative': 0.07185865, 'Neutral': 0.88520724, 'Positive': 0.042934097}"
Roma,a90 grande raccordo anulare di roma - temporary closure due to serious at via del pescaccio towards internal,"{'Negative': 0.35669947, 'Neutral': 0.62675303, 'Positive': 0.01654751}"
Roma,- via imera height via dacia - institution alternate one way due to chasm,"{'Negative': 0.2017036, 'Neutral': 0.7714762, 'Positive': 0.026820196}"
Roma,- via portuense height of via giacomo folchi - traffic slowed down due to,"{'Negative': 0.3106247, 'Neutral': 0.65104985, 'Positive': 0.03832546}"
Roma,: a90 grande raccordo anulare di roma - queues due to in the stretch between aurelia and via del pescaccio towards external,"{'Negative': 0.317161, 'Neutral': 0.65296024, 'Positive': 0.029878763}"
Roma,- via todi - temporary closure due to chasm in the stretch between via otricoli and via campello sul clitunnoconcrete mixer sinking. fire brigade intervention,"{'Negative': 0.399968, 'Neutral': 0.5752523, 'Positive': 0.024779642}"
Roma,- via di acqua acetosa ostiense near via laurentina - traffic slowed down due to towards laurentina,"{'Negative': 0.28371283, 'Neutral': 0.67091745, 'Positive': 0.045369692}"
Roma,: a90 grande raccordo anulare di roma - queues due to in the section between nomentana and roma sud branch towards internal,"{'Negative': 0.3399734, 'Neutral': 0.6354299, 'Positive': 0.02459672}"
Roma,- viaduct della magliana height of via isacco newton - traffic slowed down due to in the direction of fiumicino,"{'Negative': 0.18051659, 'Neutral': 0.7637385, 'Positive': 0.055744994}"
Roma,- via di acquafredda meters before via aurelia - traffic slowed down due to,"{'Negative': 0.3200628, 'Neutral': 0.6397122, 'Positive': 0.04022508}"
Roma,: a90 grande raccordo anulare di roma - queues due to in the section between the roma sud branch and the appia in the internal direction,"{'Negative': 0.34904063, 'Neutral': 0.62459385, 'Positive': 0.026365545}"
Roma,- viale palmiro togliatti height of via vittorio colombo - traffic slowed down due to,"{'Negative': 0.2563826, 'Neutral': 0.696063, 'Positive': 0.04755439}"
Roma,- tiburtina ring road - traffic slowed down due to in the direction of salaria,"{'Negative': 0.3660852, 'Neutral': 0.6045232, 'Positive': 0.029391611}"
Roma,- viale del tecnopolo near the a24 tollbooth -,"{'Negative': 0.03878157, 'Neutral': 0.90692174, 'Positive': 0.05429663}"
Roma,- via achille benedetti - height via filippo meda,"{'Negative': 0.06159288, 'Neutral': 0.8899624, 'Positive': 0.048444763}"
Roma,: a24 urban section - queues due to in the section between tangenziale est and portonaccio galla placidia towards gra,"{'Negative': 0.44788828, 'Neutral': 0.5289534, 'Positive': 0.023158396}"
Roma,- via ardeatina height gra - traffic slowed down due to,"{'Negative': 0.36817726, 'Neutral': 0.5975616, 'Positive': 0.03426117}"
Roma,- via cassia - at via santi cosma and damiano,"{'Negative': 0.05299299, 'Neutral': 0.89225334, 'Positive': 0.05475367}"
Roma,"circus maximus area, at , opening of the teatro dell'opera summer season, transit bans established from in the entire area. more details:","{'Negative': 0.099692814, 'Neutral': 0.87535834, 'Positive': 0.024948852}"
Roma,": via achille benedetti, height via filippo meda","{'Negative': 0.053879943, 'Neutral': 0.8993283, 'Positive': 0.046791665}"
Roma,": via di casalotti, at via cannobio height","{'Negative': 0.05297898, 'Neutral': 0.8773142, 'Positive': 0.06970685}"
Roma,what's happening :,"{'Negative': 0.119719535, 'Neutral': 0.81421506, 'Positive': 0.06606538}"
Roma,good morning from ! for urgencies/emergencies for more information our social media policy: offices and contacts:,"{'Negative': 0.0033448688, 'Neutral': 0.4312185, 'Positive': 0.56543666}"
Roma,"circo massimo area: opening of the summer season teatro dell'opera: for reasons of public order and safety, temporary traffic regulations are established in the entire area from :00 until the end of the needs of /15/2021. details:","{'Negative': 0.07185865, 'Neutral': 0.88520724, 'Positive': 0.042934097}"
Roma,- via delle isole curzolane - traffic slowed down due to at via capraia intersection,"{'Negative': 0.34127593, 'Neutral': 0.6254057, 'Positive': 0.03331843}"
Roma,": via della nocetta, traffic slowed down due to height of intersection via aurelia antica","{'Negative': 0.37935007, 'Neutral': 0.5863986, 'Positive': 0.034251347}"
Roma,- viale america - section closed due to oil on the asphalt in the section between viale boston and complanare cristoforo colombo towards via cristoforo colombo,"{'Negative': 0.532038, 'Neutral': 0.45379263, 'Positive': 0.014169398}"
Roma,- via di torrenova - traffic slowed down due to at via del torraccio di torrenova intersection,"{'Negative': 0.26531273, 'Neutral': 0.69593745, 'Positive': 0.038749807}"
Roma,- lungotevere dei san gallo - traffic slowed down due to at via dei bresciani intersection,"{'Negative': 0.3319133, 'Neutral': 0.6302454, 'Positive': 0.03784138}"
Roma,"- via cristoforo colombo at the intersection with via accademia degli agiati, traffic lights not working. our staff on site.","{'Negative': 0.77342665, 'Neutral': 0.21752293, 'Positive': 0.009050366}"
Roma,- via di val tellina - height via luigi ronzoni,"{'Negative': 0.074043795, 'Neutral': 0.86899704, 'Positive': 0.05695921}"
Roma,- via collatina - at via latisana heighttemporary closure to carry out the surveys of via collatina between via prenestina and via cherso,"{'Negative': 0.0669686, 'Neutral': 0.90664434, 'Positive': 0.02638708}"
Roma,- corso trieste - prohibition of transit due to pruning and felling of tree essences at piazza trento in both directions from :30 on june until :30 on june in the time slot: - - pm,"{'Negative': 0.191839, 'Neutral': 0.7811159, 'Positive': 0.027045198}"
Roma,- via giovannipoli from the civ. up to the intersection with via leonardo da vinci - prohibition of transit due to chasm,"{'Negative': 0.1542841, 'Neutral': 0.81773853, 'Positive': 0.027977325}"
Roma,"- via cristoforo colombo at the intersection with via accademia degli agiati, traffic lights not working. our staff on site.","{'Negative': 0.77342665, 'Neutral': 0.21752293, 'Positive': 0.009050366}"
Roma,- via laurentina at the traffic lights intersection with via oscar sinigaglia - traffic lights off due to workareti works with expected duration until :00.local police on site.,"{'Negative': 0.30150357, 'Neutral': 0.667988, 'Positive': 0.030508434}"
Roma,- viale america - section closed due to oil on the asphalt in the section between viale boston and complanare cristoforo colombo towards via cristoforo colombo,"{'Negative': 0.532038, 'Neutral': 0.45379263, 'Positive': 0.014169398}"
Roma,"ss2 bis via cassia veientana - section closed due to in the section between le rughe and ss2bis via veientana nuova, towards grande raccordo anulare","{'Negative': 0.25275615, 'Neutral': 0.7258744, 'Positive': 0.02136942}"
Roma,- via selinunte height civ. -,"{'Negative': 0.08392255, 'Neutral': 0.87109435, 'Positive': 0.044983093}"
Roma,- via aldo sandulli - at via donato menichella height,"{'Negative': 0.046922144, 'Neutral': 0.89904356, 'Positive': 0.054034285}"
Roma,"accident at km towards gra, km queue","{'Negative': 0.4133648, 'Neutral': 0.5659058, 'Positive': 0.020729437}"
Roma,- via laurentina at the traffic lights intersection with via oscar sinigaglia - traffic lights off due to workareti works with expected duration until :00.local police on site.,"{'Negative': 0.30150357, 'Neutral': 0.667988, 'Positive': 0.030508434}"
Roma,"ss2 bis via cassia veientana - section closed due to in the section between le rughe and ss2bis via veientana nuova, towards grande raccordo anulare","{'Negative': 0.25275615, 'Neutral': 0.7258744, 'Positive': 0.02136942}"
Roma,- via della balduina - height via pietro quintini,"{'Negative': 0.061010417, 'Neutral': 0.8701093, 'Positive': 0.06888028}"
Roma,what's happening : credit:,"{'Negative': 0.06862383, 'Neutral': 0.86366296, 'Positive': 0.067713276}"
Roma,good morning from ! for urgencies/emergencies for more information our social media policy: offices and contacts:,"{'Negative': 0.0033448688, 'Neutral': 0.4312185, 'Positive': 0.56543666}"
Roma,anti-gathering interventions and to protect . two people arrested last night in san lorenzo. police hall2,"{'Negative': 0.24679142, 'Neutral': 0.7199049, 'Positive': 0.033303708}"
Roma,"main events and demonstrations scheduled over the weekend, which could cause repercussions on traffic conditions:","{'Negative': 0.55664355, 'Neutral': 0.4258589, 'Positive': 0.01749756}"
Roma,"spotlight on the olympic stadiumthe european football championship kicks off tonight, a great show scheduled at the stadio olimpico at , with closures and provisional traffic regulations as early as this morning:","{'Negative': 0.0024830112, 'Neutral': 0.12967153, 'Positive': 0.8678455}"
Roma,- via portuense - road closure due to technical checks on trees in the section between via bono and via mara in both directionsstaff present on site for road conditions: alternative routes on via bono and via mara to avoid the closed section.,"{'Negative': 0.20547083, 'Neutral': 0.75634116, 'Positive': 0.03818803}"
Roma,- via mattia battistini - traffic slowed down due to at the via suor celestina donati intersection,"{'Negative': 0.30021414, 'Neutral': 0.66476136, 'Positive': 0.035024483}"
Roma,- via salaria - in the section between via dei prati fiscali and rome urbe airport in the direction of g.r.a.,"{'Negative': 0.0487487, 'Neutral': 0.8943442, 'Positive': 0.05690706}"
Roma,- via tuscolana - traffic slowed down due to at the via vittorio occorsio intersection,"{'Negative': 0.30730146, 'Neutral': 0.65566516, 'Positive': 0.03703343}"
Roma,- via cristoforo colombo height of via domenico jachino - traffic slowed down due to in the direction of eur,"{'Negative': 0.2239222, 'Neutral': 0.72530055, 'Positive': 0.05077718}"
Roma,- via flaminia nuova - and traffic slowed down in the stretch between corso di francia and via bomarzo towards gra,"{'Negative': 0.19454129, 'Neutral': 0.7596567, 'Positive': 0.04580191}"
Roma,- via massa di san giuliano - possible slowdowns due to at height of via ortona de' marsi,"{'Negative': 0.24041978, 'Neutral': 0.7321832, 'Positive': 0.027397027}"
Roma,"fight against ""clandestine gambling dens"", two businesses closed for gambling and violation of anti-covid_19 regulations: six people reported hall5","{'Negative': 0.83007586, 'Neutral': 0.16523756, 'Positive': 0.004686602}"
Roma,- via alberto da giussano - possible slowdowns due to at via amico da venafro height,"{'Negative': 0.2088988, 'Neutral': 0.7616236, 'Positive': 0.02947757}"
Roma,"fight against ""clandestine gambling dens"", two businesses closed for gambling and violation of anti-covid_19 regulations: six people reported hall5","{'Negative': 0.83007586, 'Neutral': 0.16523756, 'Positive': 0.004686602}"
Roma,- via del mare at the intersection with via di castel fusano - traffic slowed down due to,"{'Negative': 0.28861684, 'Neutral': 0.677021, 'Positive': 0.034362108}"
Roma,- via giuseppe fiorelli - possible slowdowns due to at via sisto scaglia height,"{'Negative': 0.20665956, 'Neutral': 0.76150954, 'Positive': 0.031830974}"
Roma,- via lucrezia romana at the intersection with via delle capannelle - traffic slowed down due to,"{'Negative': 0.23611678, 'Neutral': 0.725213, 'Positive': 0.03867022}"
Roma,- via del foro italico near viale della moschea - traffic slowed down due to,"{'Negative': 0.29796213, 'Neutral': 0.66469747, 'Positive': 0.037340432}"
Roma,what happens ://,"{'Negative': 0.6702711, 'Neutral': 0.31496492, 'Positive': 0.014763895}"
Roma,"via ostiense, until :00 on july, work between numbers and","{'Negative': 0.022818048, 'Neutral': 0.9351296, 'Positive': 0.042052377}"
