user,senti_text_processed,sentimenal_res
Olso,"rt : is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and red cow... is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and the red cross assist the police in the search. for observations or tips, contact the police on .","{'Negative': 0.09108449, 'Neutral': 0.80404764, 'Positive': 0.104867905}"
Olso,"rt : is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and red cow... is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and the red cross assist the police in the search. for observations or tips, contact the police on .","{'Negative': 0.09108449, 'Neutral': 0.80404764, 'Positive': 0.104867905}"
Olso,"rt : is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and red cow... is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and the red cross assist the police in the search. for observations or tips, contact the police on .","{'Negative': 0.09108449, 'Neutral': 0.80404764, 'Positive': 0.104867905}"
Olso,rt : a group of dangerous and violent entered a hall set up to celebrate eritrea's independence. the man in whi... a group of dangerous and violent entered a hall set up to celebrate eritrea's independence. the man in the white t-shirt is heard threatening the organizer to stop the celebration. the man in the white t-shirt starts to attack the organizers together with ten other men,"{'Negative': 0.81782115, 'Neutral': 0.17265698, 'Positive': 0.009521932}"
Olso,this is directly untrue from the police's side! the opponents of the dictatorial regime have long had a dialogue with the police about who is behind this event. the police choose to support one of the world's worst dictatorships in relation to refugees from the regime! go norway,"{'Negative': 0.91886985, 'Neutral': 0.07722884, 'Positive': 0.0039012916}"
Olso,the police protect fake asylum seekers who have sworn eternal allegiance to the eritrean dictator regime. these should have been repatriated not protected!,"{'Negative': 0.9253252, 'Neutral': 0.07026677, 'Positive': 0.0044079525}"
Olso,this is directly untrue from the police's side! the opponents of the dictatorial regime have long had a dialogue with the police about who is behind this event. the police choose to support one of the world's worst dictatorships in relation to refugees from the regime! go norway,"{'Negative': 0.91886985, 'Neutral': 0.07722884, 'Positive': 0.0039012916}"
Olso,those who plan and set up traffic lights do not think that there are people who cycle. it is carried out by motorists for motorists.,"{'Negative': 0.46153164, 'Neutral': 0.4981042, 'Positive': 0.040364124}"
Olso,""" byporten; the police are on the scene in connection with a fight between several people. we have control now, but many people involved. at least one person is injured, not seriously.""","{'Negative': 0.5305197, 'Neutral': 0.42369464, 'Positive': 0.045785654}"
Olso,"if you want speed and fun, take the trip to the zones in hasle and lren. here it is free. never has controls and thinks through traffic is more important than pedestrians, cyclists, school children and people trying to sleep.","{'Negative': 0.116094336, 'Neutral': 0.42794356, 'Positive': 0.45596218}"
Olso,the biggest racist on twitter managed to turn this into muslims. when it's actually norwegians who are the worst at alcohol. drinking srpings in bunad does not have pride in his own fine bunad.,"{'Negative': 0.9362893, 'Neutral': 0.05856016, 'Positive': 0.0051505878}"
Olso,"the police have no trust in the population. a bully or conspirator, with badges and often membership because they have the same bad attitudes and lack of morals as everyone else. congratulations and all of you. all evil to you, for what you are, on the day of freedom.","{'Negative': 0.9653799, 'Neutral': 0.03217238, 'Positive': 0.0024476505}"
Olso,"on tv they say that it is so important to meet people in a good way, because it may be their first meeting with the police. the fact is that the police screw up the legislation","{'Negative': 0.5586859, 'Neutral': 0.34545112, 'Positive': 0.09586297}"
Olso,traffic lights are never for anyone but motorists,"{'Negative': 0.62485856, 'Neutral': 0.34967357, 'Positive': 0.025467861}"
Olso,"yes, it's completely bingo what you experience. more of a hindrance than a benefit. where it seems to be useful is when motor traffic is to be regulated.","{'Negative': 0.38240063, 'Neutral': 0.51418114, 'Positive': 0.103418276}"
Olso,"i don't cycle at red lights, so as not to give free points to the bike fanatics (or to bike-hating police). i usually don't ride on pavement either. but sometimes i swerve onto the pavement in order to pass a red light legally, when it is still clear.","{'Negative': 0.3636326, 'Neutral': 0.5472981, 'Positive': 0.089069284}"
Olso,"have had confirmation from a reliable source that the location was quite correctly the pedestrian zone. in other words, an action with the sole aim of maximizing the number of cyclist fines imposed.learning points:1. make sure there is no walking.2. jump up onto the pavement before the crosswalk, then down again.","{'Negative': 0.0707856, 'Neutral': 0.6508193, 'Positive': 0.27839515}"
Olso,is this where there was a red light check? where a light-regulated pedestrian lane has been installed because otherwise motorists would actually have had to give way. pure light-regulated pedestrian crossings are a declaration of bankruptcy for city streets. the pedestrian is put at the bottom of the ladder,"{'Negative': 0.45356807, 'Neutral': 0.49188235, 'Positive': 0.054549634}"
Olso,"have had confirmation from a reliable source that the location was quite correctly the pedestrian zone. in other words, an action with the sole aim of maximizing the number of cyclist fines imposed.learning points:1. make sure there is no walking.2. jump up onto the pavement before the crosswalk, then down again.","{'Negative': 0.0707856, 'Neutral': 0.6508193, 'Positive': 0.27839515}"
Olso,"what's wrong with the police!?!is tagging something that puts others at risk? no.is tagging a serious and violent crime? no.but you choose to use a dog, which can be considered a weapon, against this person!and make ""fun"" rhymes out of it on social media.low target.","{'Negative': 0.9304211, 'Neutral': 0.06461185, 'Positive': 0.004966985}"
Olso,i wish doctors and firefighters were as good as the police at making flat humor out of their community service mission. where are the cheeky limericks on twitter from gps making diagnoses? or from child protection in the case of taking over care?,"{'Negative': 0.58342713, 'Neutral': 0.3474338, 'Positive': 0.0691391}"
Olso,"what's wrong with the police!?!is tagging something that puts others at risk? no.is tagging a serious and violent crime? no.but you choose to use a dog, which can be considered a weapon, against this person!and make ""fun"" rhymes out of it on social media.low target.","{'Negative': 0.9304211, 'Neutral': 0.06461185, 'Positive': 0.004966985}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"really quite strange that the police are allowed to use a type of weapon against non-violent people, only because they are fleeing, which can cause serious infections and permanent scars. while you make threats from motorists against cyclists even when it's caught on video.","{'Negative': 0.94243, 'Neutral': 0.054008577, 'Positive': 0.003561435}"
Olso,impressive police work.... not! using a sharp dog against something as harmless as taggers is completely far-fetched and shows that the police are not able to control weapons or have situational awareness that is useful to society!,"{'Negative': 0.8768622, 'Neutral': 0.11176821, 'Positive': 0.01136957}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"as in sweden, the country is being overrun by unintegrable barbarians. now norway has taken in so many people in the last -50 years, that one must expect that we will soon have a tidal wave of crime.","{'Negative': 0.9217591, 'Neutral': 0.072575726, 'Positive': 0.005665232}"
Olso,"i don't know which regimes you idealize, but in a liberal democratic rule of law people who commit offenses also have protection against disproportionate use of force and humiliation from the police.","{'Negative': 0.50012356, 'Neutral': 0.4693842, 'Positive': 0.03049225}"
Olso,"rt : i think it's a bit problematic that uses dog patrol, a strong means of coercion, against a tagger, and...i think it is somewhat problematic that uses dog patrol, a strong means of coercion, against a tagger, and then describes the suspect as a ""boomerang"" on twitter.","{'Negative': 0.9113817, 'Neutral': 0.08470719, 'Positive': 0.003911169}"
Olso,"use of police dogs should have been limited to situations where there is a danger to life and health. it's incredible that there isn't such a regulation already, and even more incredible that the police joke about such abuses on social media.","{'Negative': 0.8549549, 'Neutral': 0.12700589, 'Positive': 0.01803921}"
Olso,"dog is obviously a weapon they have no control over, ref ""luckily he wasn't bitten"". it is completely hair-raising, and yet another example that the police's use of force cannot be defended in relation to the offense that has taken place. you don't expose people to trauma because of mob actions.","{'Negative': 0.92705506, 'Neutral': 0.06833074, 'Positive': 0.004614215}"
Olso,"what's wrong with the police!?!is tagging something that puts others at risk? no.is tagging a serious and violent crime? no.but you choose to use a dog, which can be considered a weapon, against this person!and make ""fun"" rhymes out of it on social media.low target.","{'Negative': 0.9304211, 'Neutral': 0.06461185, 'Positive': 0.004966985}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"rt : i think it's a bit problematic that uses dog patrol, a strong means of coercion, against a tagger, and...i think it is somewhat problematic that uses dog patrol, a strong means of coercion, against a tagger, and then describes the suspect as a ""boomerang"" on twitter.","{'Negative': 0.9113817, 'Neutral': 0.08470719, 'Positive': 0.003911169}"
Olso,does imposing your art on others give you a sense of power?,"{'Negative': 0.2104903, 'Neutral': 0.7290757, 'Positive': 0.060434077}"
Olso,"as usual no uniformed, welcoming constables on foot. that car must somehow always be there.","{'Negative': 0.3278215, 'Neutral': 0.56617904, 'Positive': 0.10599946}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,something doesn't add up here.,"{'Negative': 0.87246066, 'Neutral': 0.120925345, 'Positive': 0.0066140583}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"sending dogs on taggers is therefore inside, but pointing the finger at you is therefore violence. what a lovely community.","{'Negative': 0.45975706, 'Neutral': 0.3909786, 'Positive': 0.14926437}"
Olso,distasteful for the police to make poems about people who are injured (for whatever reason),"{'Negative': 0.90600353, 'Neutral': 0.0883159, 'Positive': 0.0056806062}"
Olso,impressive police work.... not! using a sharp dog against something as harmless as taggers is completely far-fetched and shows that the police are not able to control weapons or have situational awareness that is useful to society!,"{'Negative': 0.8768622, 'Neutral': 0.11176821, 'Positive': 0.01136957}"
Olso,"really quite strange that the police are allowed to use a type of weapon against non-violent people, only because they are fleeing, which can cause serious infections and permanent scars. while you make threats from motorists against cyclists even when it's caught on video.","{'Negative': 0.94243, 'Neutral': 0.054008577, 'Positive': 0.003561435}"
Olso,sick that you send dogs after people who commit damage. potentially be injured for the rest of your life tagging along on a train,"{'Negative': 0.9643894, 'Neutral': 0.032832433, 'Positive': 0.0027782014}"
Olso,"""luckily he wasn't bitten"" if luck is the difference between someone getting bitten by your psychopathic dogs or not then you should not have bees! what happens to those bees that bite people? are they euthanized like other bitches? ""dog patrols"" are disgusting animal cruelty","{'Negative': 0.95628136, 'Neutral': 0.04042901, 'Positive': 0.0032896285}"
Olso,"what's wrong with the police!?!is tagging something that puts others at risk? no.is tagging a serious and violent crime? no.but you choose to use a dog, which can be considered a weapon, against this person!and make ""fun"" rhymes out of it on social media.low target.","{'Negative': 0.9304211, 'Neutral': 0.06461185, 'Positive': 0.004966985}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"also, i think it's disrespectful of to make entertainment out of other people's misfortune. what do they themselves think about this? are the police's ethical guidelines followed in this tweet?","{'Negative': 0.80913275, 'Neutral': 0.18146877, 'Positive': 0.00939846}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"also, i think it's disrespectful of to make entertainment out of other people's misfortune. what do they themselves think about this? are the police's ethical guidelines followed in this tweet?","{'Negative': 0.80913275, 'Neutral': 0.18146877, 'Positive': 0.00939846}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"these dogs are very well trained and are trained to be in control. as long as the person being stopped does not try to hit, or otherwise attack the dog, he will only hold the person in place until the dog handler arrives.","{'Negative': 0.101320945, 'Neutral': 0.6607757, 'Positive': 0.23790328}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"and you wonder why trust in the police is falling, while you are doing this here, tiktok dances and regular systematic crime over several decades. fuck off.","{'Negative': 0.90420413, 'Neutral': 0.08991022, 'Positive': 0.0058856257}"
Olso,"rt : very disappointing to see that is sending dogs on youth with paint on cans, and in addition trying to act innocent...good disappointing to see sending dogs at youth with paint in a can, and in addition trying to innocent-make their actions with humor","{'Negative': 0.8848951, 'Neutral': 0.10494007, 'Positive': 0.010164872}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,hope this tweet catches on like a boomerang. whatever that might mean.,"{'Negative': 0.018449504, 'Neutral': 0.41517252, 'Positive': 0.56637794}"
Olso,impressive police work.... not! using a sharp dog against something as harmless as taggers is completely far-fetched and shows that the police are not able to control weapons or have situational awareness that is useful to society!,"{'Negative': 0.8768622, 'Neutral': 0.11176821, 'Positive': 0.01136957}"
Olso,"really quite strange that the police are allowed to use a type of weapon against non-violent people, only because they are fleeing, which can cause serious infections and permanent scars. while you make threats from motorists against cyclists even when it's caught on video.","{'Negative': 0.94243, 'Neutral': 0.054008577, 'Positive': 0.003561435}"
Olso,"remember that according to a police chief in finnmark, pointing the finger is a case of violence. then the step is not far before everything is seen as an act of violence","{'Negative': 0.59102213, 'Neutral': 0.39293504, 'Positive': 0.01604291}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,"rt : very disappointing to see that is sending dogs on youth with paint on cans, and in addition trying to act innocent...good disappointing to see sending dogs at youth with paint in a can, and in addition trying to innocent-make their actions with humor","{'Negative': 0.8848951, 'Neutral': 0.10494007, 'Positive': 0.010164872}"
Olso,"so you dropped a dog on a tagger - which it's reasonable to assume is a young person - and only luck meant that he wasn't bitten (but probably damaged some clothes then), and this is what you brag about?? the police's is obviously not backing down from their .","{'Negative': 0.6430536, 'Neutral': 0.31795332, 'Positive': 0.038993057}"
Olso,hope this tweet catches on like a boomerang. whatever that might mean.,"{'Negative': 0.018449504, 'Neutral': 0.41517252, 'Positive': 0.56637794}"
Olso,i wish doctors and firefighters were as good as the police at making flat humor out of their community service mission. where are the cheeky limericks on twitter from gps making diagnoses? or from child protection in the case of taking over care?,"{'Negative': 0.58342713, 'Neutral': 0.3474338, 'Positive': 0.0691391}"
Olso,"really quite strange that the police are allowed to use a type of weapon against non-violent people, only because they are fleeing, which can cause serious infections and permanent scars. while you make threats from motorists against cyclists even when it's caught on video.","{'Negative': 0.94243, 'Neutral': 0.054008577, 'Positive': 0.003561435}"
Olso,de jamas investigados por states apache attack helicopter following behind isis convoy into syria from iraq,"{'Negative': 0.24723493, 'Neutral': 0.7392166, 'Positive': 0.013548489}"
Olso,"rt : this is the very definition of arrogant. is anyone at work at your place during the day, or do you have the roller blinds...this is the very definition of arrogant. is anyone at work with you during the day, or have the blinds gone down completely, and you are sitting there like in a bunker and ""defending"" yourselves with all your wounded pride? take responsibility now. admit that you are screwing up.","{'Negative': 0.93675464, 'Neutral': 0.05812025, 'Positive': 0.005125121}"
Olso,"too bad torshov didn't get on the police's list of priority areas, then there would have been a lot of patrols with you and. increasing crime at torshov, it seems. side note: if i were a criminal i would move my ""business"" to one of the areas not prioritized by the police.","{'Negative': 0.8331883, 'Neutral': 0.15324803, 'Positive': 0.013563608}"
Olso,"the police would like to patrol torshov more often. more youth gangs have become visible here than before and they hang out in parks, - also kindergartens. when the violence spreads to armed robbery and damage, it's unsafe for us who live here","{'Negative': 0.88326883, 'Neutral': 0.109792806, 'Positive': 0.0069382964}"
Olso,are the police cars in edvard grieg avenue part of this case? it looked like you went into the block closest to the football field? (sndre sen borettslag) regards worried neighbor...,"{'Negative': 0.25436106, 'Neutral': 0.7154271, 'Positive': 0.030211778}"
Olso,no one hurt... then it doesn't matter.,"{'Negative': 0.24759056, 'Neutral': 0.6412815, 'Positive': 0.11112794}"
Olso,"did you end up at a bicycle shelter, ?","{'Negative': 0.075016305, 'Neutral': 0.8817924, 'Positive': 0.04319125}"
Olso,impressive police work.... not! using a sharp dog against something as harmless as taggers is completely far-fetched and shows that the police are not able to control weapons or have situational awareness that is useful to society!,"{'Negative': 0.8768622, 'Neutral': 0.11176821, 'Positive': 0.01136957}"
Olso,"what's wrong with the police!?!is tagging something that puts others at risk? no.is tagging a serious and violent crime? no.but you choose to use a dog, which can be considered a weapon, against this person!and make ""fun"" rhymes out of it on social media.low target.","{'Negative': 0.9304211, 'Neutral': 0.06461185, 'Positive': 0.004966985}"
Olso,patrol dog is classified as a sharp instrument of force and must only be used when necessary and justified. is it really necessary for you to use violence to apprehend taggers? and is this justifiable use of violence? do you think it's funny to make rhymes out of your use of violence?,"{'Negative': 0.6819929, 'Neutral': 0.29947257, 'Positive': 0.01853458}"
Olso,not surprised! some of the drivers drive as if the bus is operated with a switch. either full gas or full brake,"{'Negative': 0.45959872, 'Neutral': 0.45176497, 'Positive': 0.08863631}"
Olso,"a bit ironic that the americans don't like civilian drones, as they themselves are so eager to bomb civilians with drones.","{'Negative': 0.8564374, 'Neutral': 0.1372015, 'Positive': 0.006361164}"
Olso,"worth reading for the police districts that celebrate ramadan on their websites. please also note that few say otherwise, in fear of reprimands","{'Negative': 0.26577702, 'Neutral': 0.6190351, 'Positive': 0.11518781}"
Olso,resistance against racists costs we know which side is on...,"{'Negative': 0.34193057, 'Neutral': 0.6048429, 'Positive': 0.053226605}"
Olso,the danish data protection authority opens supervisory proceedings against the oslo police district regarding the use of chinese drones. joint response and press release.,"{'Negative': 0.18565318, 'Neutral': 0.79302776, 'Positive': 0.02131908}"
Olso,"my face is halfway fucked up becouse of flie eggs on top of ketamin, just to make them stop becouse flie eggs is harmfull, it was just throwed in my face, growing, need help removing it, no support there anymore.","{'Negative': 0.97479886, 'Neutral': 0.021987665, 'Positive': 0.0032134878}"
Olso,", there are good opportunities for traffic control here","{'Negative': 0.009997734, 'Neutral': 0.16471903, 'Positive': 0.8252832}"
Olso,"ketamin is judgeshit, which makes people stop with narcs, i got it smugled in from usa through my mother and father.","{'Negative': 0.76296455, 'Neutral': 0.22615618, 'Positive': 0.010879306}"
Olso,"i'm pressed from two angels now, from the narcs people, becouse i trained them in ketamin offaddiction, which i gave ringnes tab to, and from the healtcare/police which still comes home to me illegally.","{'Negative': 0.6939689, 'Neutral': 0.2955894, 'Positive': 0.010441727}"
Olso,"dreams about traffic police (of cars) in oslo at all. sees speeding, running red lights, idling and illegal driving every day. the income from fines could easily finance a few extra positions","{'Negative': 0.43400025, 'Neutral': 0.45316255, 'Positive': 0.1128372}"
Olso,"is coordinating the search for a missing woman. resources from norwegian rescue dogs, norwegian people's aid and the red cross assist the police in the investigation. in the event of an observation or tip, contact the police on .","{'Negative': 0.041759085, 'Neutral': 0.8279482, 'Positive': 0.1302927}"
Olso,oslo police please hold this as evidence of thugs attempting to disrupt a legal peaceful celebration in your city. these lowlifes must be arrested and made to face justice !,"{'Negative': 0.94219756, 'Neutral': 0.053969402, 'Positive': 0.0038330841}"
Olso,a group of dangerous and violent entered a hall set up to celebrate eritrea's independence. the man in the white t-shirt loudly threatens the organizer to stop the celebration. the man in the white t-shirt starts to attack the organizers together with other ten men,"{'Negative': 0.92476183, 'Neutral': 0.07134402, 'Positive': 0.0038941072}"
Olso,"it's impossible to let drug dealers bust each other without demanding recordings/evidence as well as checking who is undercover/judges/bosses, erik jensen the case is an example of corruption's takedown in the wrong direction of legal","{'Negative': 0.8743227, 'Neutral': 0.120130874, 'Positive': 0.0055464376}"
Olso,when will prioritize the west end and the youth there?,"{'Negative': 0.100265816, 'Neutral': 0.86091995, 'Positive': 0.038814206}"
Olso,rt,"{'Negative': 0.22835687, 'Neutral': 0.5141061, 'Positive': 0.25753707}"
Olso,"i think it's a bit problematic that uses dog patrol, a strong means of coercion, against a tagger, and then describes the suspect as a <<boomerang>> on twitter.","{'Negative': 0.9125803, 'Neutral': 0.084148124, 'Positive': 0.0032715306}"
Olso,you write things that don't connect. either the dog handler is with the dog or a kg dog can stand over a person and growl. you can decide for yourself.,"{'Negative': 0.6751963, 'Neutral': 0.30901015, 'Positive': 0.015793506}"
Olso,are you whoring? sprouts,"{'Negative': 0.7701151, 'Neutral': 0.21970701, 'Positive': 0.010177877}"
Olso,when you wonder what the twitter watch of has been smoking.,"{'Negative': 0.22778264, 'Neutral': 0.7448557, 'Positive': 0.027361684}"
Olso,violent and armed?,"{'Negative': 0.41808853, 'Neutral': 0.56349635, 'Positive': 0.018415049}"
Olso,"very disappointing to see that sends dogs at youth with paint on cans, and in addition tries to make their actions innocent with humor","{'Negative': 0.94373864, 'Neutral': 0.052648846, 'Positive': 0.0036124294}"
Olso,"some people in are creative in the morning - assa on rhyme, then","{'Negative': 0.008817906, 'Neutral': 0.5366422, 'Positive': 0.45453998}"
Olso,"the police is punished hard becouse they arent activated at helping undercover people, erik jensen was undercover and not guilty, just a bad cover for corruption blame from table.","{'Negative': 0.893032, 'Neutral': 0.10160409, 'Positive': 0.0053638285}"
Olso,"social democracy as good ""united idiots"" with applaud 's terrorism until the madman starts throwing bombs in madrid, stockholm, washington, berlin, oslo","{'Negative': 0.8315696, 'Neutral': 0.15471533, 'Positive': 0.013715037}"
Olso,"this is the very definition of arrogant. is there anyone at work with you during the day, or have the blinds been pulled all the way down, and you are sitting there as if in a bunker and ""defending"" yourselves with all your wounded pride? take responsibility now. room for you to screw yourself up.","{'Negative': 0.9572756, 'Neutral': 0.039124127, 'Positive': 0.0036002523}"
Olso,hi i want to report a crime,"{'Negative': 0.8047268, 'Neutral': 0.18896908, 'Positive': 0.0063040718}"
Olso,"witness protection by the police no longer works against the police even with knife throwing, because i taught everyone to be kind and kind, they don't dare kill kind people.","{'Negative': 0.54186213, 'Neutral': 0.39501673, 'Positive': 0.06312116}"
Olso,the police high command digs to fuck up the bastards for me.,"{'Negative': 0.9392682, 'Neutral': 0.056017026, 'Positive': 0.0047147823}"
Olso,acab bastards are a family in game of thrones who never learn to get out of trouble so they die more and more by protecting themselves with other people who are not bastards. they hustle trigger finger people until there are none left.,"{'Negative': 0.95379025, 'Neutral': 0.043201864, 'Positive': 0.0030079475}"
Olso,"this will ensure that you don't get the skull bank of the cashuals in the defense city training, marry the stave butterfly national weapon to the usa and be placed in the middle of the shooting for the gangs. punishment from a judge who trains the police to avoid acab","{'Negative': 0.71285504, 'Neutral': 0.27602273, 'Positive': 0.011122246}"
