user,senti_text_processed,sentimenal_res
Warsaw,". detained a -year-old suspected of . a man made an appointment at a hotel with a woman he met online, and when she fell asleep, he left the room and drove off in her bmw. the victim estimated losses at over . zloty.","{'Negative': 0.4286008, 'Neutral': 0.5539213, 'Positive': 0.01747796}"
Warsaw,it's not black and white. police one inspectorate another. and the boss's annoyance is a fact.,"{'Negative': 0.41879353, 'Neutral': 0.52177024, 'Positive': 0.0594362}"
Warsaw,+a,"{'Negative': 0.19598599, 'Neutral': 0.58108145, 'Positive': 0.22293252}"
Warsaw,"no, the law does not require to agree. the article is in black and white.","{'Negative': 0.16047925, 'Neutral': 0.7679109, 'Positive': 0.07160984}"
Warsaw,right now,"{'Negative': 0.14306892, 'Neutral': 0.6449413, 'Positive': 0.21198975}"
Warsaw,why are you destroying property? maybe should be interested in this,"{'Negative': 0.8953253, 'Neutral': 0.100301705, 'Positive': 0.004373038}"
Warsaw,wojtek is not a coward compared to you... you are a shame for the poles so go down the sewer as far as possible and may your fat ass freeze punk.... yuck...,"{'Negative': 0.95826143, 'Neutral': 0.03762984, 'Positive': 0.0041087666}"
Warsaw,has already been controlled and what the fuck is doing next,"{'Negative': 0.9350108, 'Neutral': 0.06175198, 'Positive': 0.0032372975}"
Warsaw,"a few other pisiorows, whose dog? and your buddies (po-wcy and sld-sheep and other bastards) like stuhr, cimoszewicz, durczok, the most important thing? surely they are innocent?","{'Negative': 0.5319399, 'Neutral': 0.4265845, 'Positive': 0.041475534}"
Warsaw,we said from the very beginning that the cameras would be a flop.they realized it.we say that should immediately put five corner posts in the parking lot.they still resistwhile we do not see the fault of in the whole situation.,"{'Negative': 0.63236964, 'Neutral': 0.34587225, 'Positive': 0.021758214}"
Warsaw,"it came out a bit poorly. should the city be able to put and punish? it should, but if the law requires you to agree on what the head of zdm is so nervous about?","{'Negative': 0.8345781, 'Neutral': 0.15918031, 'Positive': 0.0062415865}"
Warsaw,"probably won't use materials, because after watching the material about ibrahim, he claims it's not very credible","{'Negative': 0.8329709, 'Neutral': 0.16171314, 'Positive': 0.005315864}"
Warsaw,"well, they changed the head of the city guard and stuffed it in the municipal company because przypex came out with the purchase of a motorboat for half a million, and now we have a cool boss (girl power juhu) where we don't know who cares about monitoring such places and punishing xdd","{'Negative': 0.43814212, 'Neutral': 0.45696306, 'Positive': 0.104894884}"
Warsaw,and how did they post with krasko.?,"{'Negative': 0.12805301, 'Neutral': 0.8439517, 'Positive': 0.027995307}"
Warsaw,tv n,"{'Negative': 0.2124477, 'Neutral': 0.6283943, 'Positive': 0.15915799}"
Warsaw,"zdm is one of the most degenerate city hall cells, and the competition is huge. it's a fact. in tarchomin, we have been waiting for asphalt in the middle of the estate for years. photo fuck off. community? fuck off. consensus of opinion.","{'Negative': 0.9114389, 'Neutral': 0.0792152, 'Positive': 0.009345927}"
Warsaw,there will be no sloops. none of the municipal services agrees to it.,"{'Negative': 0.40728799, 'Neutral': 0.53894454, 'Positive': 0.05376743}"
Warsaw,"the media write about what is popular, what should be written and what is in line with the main narrative.personally, i think that the nationality of the perpetrator should be given, possibly a note with details. so that people are aware that not only the intellectual elite comes to us.","{'Negative': 0.24178818, 'Neutral': 0.69462276, 'Positive': 0.06358905}"
Warsaw,"expand on this deep thought ""the media hides the perpetrators"".is it the media that investigates crimes?the media writes about what's going on. and wrote about it.","{'Negative': 0.5187995, 'Neutral': 0.4547684, 'Positive': 0.02643209}"
Warsaw,yes?do you think the media hides the perpetrators?,"{'Negative': 0.48356396, 'Neutral': 0.50374633, 'Positive': 0.01268972}"
Warsaw,"-nazi what are you talking about?the feeling of impunity does not come from the fact that the police do not disclose the nationality of the perpetrator just because the crime is not prosecuted.there is no such thing here.despite staffing and image problems, pursues crimes against health.","{'Negative': 0.84975374, 'Neutral': 0.14193039, 'Positive': 0.008315944}"
Warsaw,the detainee will not be transported on a bike by a jelop.,"{'Negative': 0.4176537, 'Neutral': 0.5617527, 'Positive': 0.020593543}"
Warsaw,"police officers from prague south detained a -year-old passenger transport driver ""for applications"", who took the victim to a different place than expected, pulled out of the car by force, tried to choke, then robbed and drove away.","{'Negative': 0.8248865, 'Neutral': 0.1696379, 'Positive': 0.0054756096}"
Warsaw,"the intricate plan with cameras was not agreed with the services, and the message went that it would be a panacea. as you can see, the polish services pile up problems and find excuses not to take effective interventions, which is also shown in this text","{'Negative': 0.75747776, 'Neutral': 0.22409649, 'Positive': 0.01842577}"
Warsaw,"what does the wording in the lead mean ""the municipal road authority has not agreed on who and on what basis should issue fines.""??? the editor doesn't know who in poland gives fines on what basis? do you think the editor needs to agree?","{'Negative': 0.5721734, 'Neutral': 0.41172996, 'Positive': 0.016096573}"
Warsaw,will settle like pisiorow? like the stars of loposition,"{'Negative': 0.063972, 'Neutral': 0.88090986, 'Positive': 0.055118095}"
Warsaw,. and a great qui pro quo with cameras from to watch over drivers violating the traffic ban. despite the announcement vice president it is still not known where and when the automatic posts will be. pl. squares:,"{'Negative': 0.34071276, 'Neutral': 0.58578664, 'Positive': 0.073500566}"
Warsaw,pedestrian crossing through two lanes in one direction. it should be banned.,"{'Negative': 0.8421182, 'Neutral': 0.14799073, 'Positive': 0.009891064}"
Warsaw,people like you are never guilty and can only scare because they think that attack is the best defense and an innocent man immediately tries to prove that he has nothing to hide,"{'Negative': 0.60567, 'Neutral': 0.36520743, 'Positive': 0.029122585}"
Warsaw,only lemmings have a discount in the orchard,"{'Negative': 0.06927313, 'Neutral': 0.8559639, 'Positive': 0.07476293}"
Warsaw,yeah.,"{'Negative': 0.23955642, 'Neutral': 0.5112434, 'Positive': 0.24920017}"
Warsaw,"crime magazine is a cult program with we ensure the reach and viewership of the ""pateol"" panel withwe invite you every thursday. more recordings of work with policemen wwp soon","{'Negative': 0.00824666, 'Neutral': 0.44840646, 'Positive': 0.5433469}"
Warsaw,"exactly. that's how it is here, but it's the same in woloska. just tell me how people are supposed to cross safely, maybe a wheelchair? by and .","{'Negative': 0.27882105, 'Neutral': 0.6361555, 'Positive': 0.08502348}"
Warsaw,"krakowskie przedmiecie is about a kilometer long. is it really and why do you have to drive here, and on the pavements - well, because you have to bypass the beautiful dams? it's by and .","{'Negative': 0.3170401, 'Neutral': 0.55256927, 'Positive': 0.1303907}"
Warsaw,"aaa, ok. i get it, it's not polite.","{'Negative': 0.7249821, 'Neutral': 0.25566077, 'Positive': 0.019357212}"
Warsaw,"the same, only in a car seat behind his back","{'Negative': 0.14713234, 'Neutral': 0.794657, 'Positive': 0.058210663}"
Warsaw,the little one on the back? with him only on the sidewalk. both.,"{'Negative': 0.07105409, 'Neutral': 0.82165885, 'Positive': 0.107286945}"
Warsaw,i will admit that i sometimes ride on the sidewalk with my son because i'm scared on the road,"{'Negative': 0.5148529, 'Neutral': 0.4466645, 'Positive': 0.03848264}"
Warsaw,"cyclists on the sidewalks, children or pedestrians on bicycle roads. massacre. of course and don't see a problem because they don't see much at all.","{'Negative': 0.31059402, 'Neutral': 0.5768624, 'Positive': 0.11254365}"
Warsaw,do not expect that they provide you with classified information about another person - then they break the gdpr regulations on sensitive data themselves (remember: files of cases conducted with the exclusion of transparency are also classified).do you think the ban has just expired?,"{'Negative': 0.6601133, 'Neutral': 0.32512343, 'Positive': 0.014763229}"
Warsaw,this is interesting. the police don't know the rules,"{'Negative': 0.20976955, 'Neutral': 0.49260452, 'Positive': 0.29762587}"
Warsaw,"the first patrol that takes him on the drum will beat him out of it. should be interested in the type and using materials, initiate what is necessary, and the court will put the multiple repeat offender in detention. unless he acts like a few other writers.","{'Negative': 0.6142742, 'Neutral': 0.36631584, 'Positive': 0.019410001}"
Warsaw,"and what about , , , or ?","{'Negative': 0.1373753, 'Neutral': 0.8068327, 'Positive': 0.05579197}"
Warsaw,"pilsudskiego square, helpless and representative street between nowy wiat and the saxon garden is a rally track for hotheads cars rushing between pedestrians to the ldp!thresholds, monitoring and constant police patrol for now! city is ours","{'Negative': 0.22162515, 'Neutral': 0.6893141, 'Positive': 0.089060746}"
Warsaw,no. i don't defend. you are looking for a stupid excuse. i write about what i write about.,"{'Negative': 0.552813, 'Neutral': 0.39345026, 'Positive': 0.053736754}"
Warsaw,"can someone finally check why the police haven't taken any action against this person yet? you are on a plate and you don't want to do anything!!! why the hell these tt profiles, you pretend not to see?","{'Negative': 0.9318613, 'Neutral': 0.06441929, 'Positive': 0.0037193487}"
Warsaw,parks are for people but by the way you defend driving on them,"{'Negative': 0.6558355, 'Neutral': 0.3241989, 'Positive': 0.019965589}"
Warsaw,seriously. you can talk about definitions. like ringing a bell at people or driving through children at full speed.sidewalks are for people. parks are for people. so hard to get it?,"{'Negative': 0.50426626, 'Neutral': 0.43253684, 'Positive': 0.06319685}"
Warsaw,"seriously? paths in the park do not lie in the right of way, so there are no sidewalks as defined by the road traffic law.","{'Negative': 0.64339006, 'Neutral': 0.3361044, 'Positive': 0.020505553}"
Warsaw,there is no cure for this. just read what you write. eot,"{'Negative': 0.61050886, 'Neutral': 0.32833567, 'Positive': 0.061155472}"
Warsaw,there are no sidewalks in the park.,"{'Negative': 0.58674985, 'Neutral': 0.37921312, 'Positive': 0.03403698}"
Warsaw,"you repeat the same thing over and over again. we can, because the drivers drive worse.and that's not the point. you are just walking on footpaths that are for pedestrians. so hard to get it?","{'Negative': 0.8833686, 'Neutral': 0.10441783, 'Positive': 0.012213614}"
Warsaw,"jprdl. have you ever seen how a horse can kick? imagine a child riding a bicycle, unknowingly scaring a horse by approaching from behind and a horse that ""defends itself"". high chance of dying on the spot. it's another thing that the refrigerator may be on its way to pick up someone caught by a foot patrol.","{'Negative': 0.8044475, 'Neutral': 0.18237825, 'Positive': 0.013174197}"
Warsaw,"you know, i see more cars on the sidewalks than bicycles. ps. however, read the rules, because you know that in certain situations you can ride a bicycle on the pavement. just not by car.pss. i also recommend police event statistics.","{'Negative': 0.17350753, 'Neutral': 0.6565438, 'Positive': 0.1699487}"
Warsaw,"you see i do -500 km a month by bike around the city. every day i meet more potential murderers behind the wheel than rude cyclists. the latter usually on weekends, in laycrachs. they swapped the car for a bike and eats the same as by car. having regard for others.","{'Negative': 0.68299115, 'Neutral': 0.27369207, 'Positive': 0.043316822}"
Warsaw,"strange, no one was riding a bike there in a way that was threatening to others - but on the same day i met a few lunatics behind the wheel of cars on the streets. your argument makes no sense.","{'Negative': 0.8965578, 'Neutral': 0.09654622, 'Positive': 0.0068959524}"
Warsaw,i would ask why not on foot ) a foot patrol sees more ) people feel safer then (at least in theory) ) such a patrol is the cheapest,"{'Negative': 0.0836038, 'Neutral': 0.613902, 'Positive': 0.30249423}"
Warsaw,dear friend. i know there are black people in america. but now i'm talking about your behavior on the sidewalks. where you shouldn't be. you guys are acting like a bunch of blind idiots who have been told not to. and you keep telling me the rules.,"{'Negative': 0.9448282, 'Neutral': 0.051985156, 'Positive': 0.003186626}"
Warsaw,"unfortunately, the culture of road users leaves much to be desired, regardless of the vehicle being driven. the drivers are ahead.","{'Negative': 0.8675996, 'Neutral': 0.12256157, 'Positive': 0.009838835}"
Warsaw,i'm not talking about regulations. me about culture. i know this is foreign to you.,"{'Negative': 0.35523644, 'Neutral': 0.60007733, 'Positive': 0.044686213}"
Warsaw,and now we're going to learn the rules and check the status of the alley in the city park.,"{'Negative': 0.08263299, 'Neutral': 0.87913907, 'Positive': 0.038227923}"
Warsaw,"i may lose, that's what the courts are for, to listen to me.","{'Negative': 0.39460084, 'Neutral': 0.56990826, 'Positive': 0.03549095}"
Warsaw,because cycling is dangerous.,"{'Negative': 0.8827894, 'Neutral': 0.10946863, 'Positive': 0.0077419905}"
Warsaw,the police are on the bomb when they stop in a forbidden place so as not to pick on them. e.g. on the new s. they have been standing like this for several months. it's hard to call it a sudden intervention [especially since they don't do anything about offenses there anyway],"{'Negative': 0.64889365, 'Neutral': 0.32507154, 'Positive': 0.026034767}"
Warsaw,"if you don't accept the ticket on the spot, you will waste your time in court, where you will lose the case - this is the advantage of accepting the ticket on the spot","{'Negative': 0.5490044, 'Neutral': 0.39042398, 'Positive': 0.06057165}"
Warsaw,"lawfulness according to and ... do confirm the ""special situation"" of this man, which allows him to drive despite a court ban and lack of permission?","{'Negative': 0.21462008, 'Neutral': 0.74229926, 'Positive': 0.043080702}"
Warsaw,is suspended.what a knight.,"{'Negative': 0.6725813, 'Neutral': 0.28892243, 'Positive': 0.038496275}"
Warsaw,anyone...? something...?,"{'Negative': 0.15327711, 'Neutral': 0.8129725, 'Positive': 0.033750307}"
Warsaw,are a model of care for fresh air in places where the sovereign rests.,"{'Negative': 0.033258535, 'Neutral': 0.8444295, 'Positive': 0.122311965}"
Warsaw,that's why they came by bus. people will be calling at once.,"{'Negative': 0.1471969, 'Neutral': 0.77627337, 'Positive': 0.076529734}"
Warsaw,"bikes too expensive, can't afford them","{'Negative': 0.90339977, 'Neutral': 0.08647563, 'Positive': 0.01012459}"
Warsaw,because today it was almost raining and it was degrees in the shade.,"{'Negative': 0.024053434, 'Neutral': 0.60004634, 'Positive': 0.37590024}"
Warsaw,"it is worth remembering that zasza is not afraid of your patrols because he knows you won't stop him. is ""in the right legal position"" - as he explains. it's bad.","{'Negative': 0.19238603, 'Neutral': 0.532998, 'Positive': 0.2746159}"
Warsaw,because they won't take criminals to the police station on a horse,"{'Negative': 0.67753375, 'Neutral': 0.30791548, 'Positive': 0.014550776}"
Warsaw,"they have to take it out but on the front, i don't know why you even fuck about teeth and here they still reign.","{'Negative': 0.94691175, 'Neutral': 0.049608145, 'Positive': 0.0034800635}"
Warsaw,"and tell me my dear friend, why do cyclists appear on narrow park alleys with children?it's neither nice nor safe.are you not ashamed?a sidewalk or other pedestrian path is not intended for cycling on it.get a grip!","{'Negative': 0.8833402, 'Neutral': 0.10420783, 'Positive': 0.0124519905}"
Warsaw,scum on rollers should be disposed of,"{'Negative': 0.9462296, 'Neutral': 0.050174307, 'Positive': 0.0035961226}"
Warsaw,"this bitch on roller skates should be shot because such cattle should stay in the countryside, not for village whores to go to the city.","{'Negative': 0.96558225, 'Neutral': 0.032107927, 'Positive': 0.002309818}"
Warsaw,"in warsaw on the vistula river, the police also patrol on horseback and on bicycles. also on foot.don't expect the entire capital garrison to be where you spend your time on horseback or on bicycles.forces and means adequate to the activities carried out are used.","{'Negative': 0.5014749, 'Neutral': 0.45999482, 'Positive': 0.038530324}"
Warsaw,where is ???? can you only guard kaczynski's house ????,"{'Negative': 0.35347477, 'Neutral': 0.613239, 'Positive': 0.0332862}"
Warsaw,"today some of the streets of warsaw are reserved for rollerbladers the participants were good, the weather too!","{'Negative': 0.0012183624, 'Neutral': 0.034794208, 'Positive': 0.9639874}"
Warsaw,. zaszasza you are famous.a moment ago i watched a report about how great a driver you are without a valid court judgment.,"{'Negative': 0.05624767, 'Neutral': 0.25642994, 'Positive': 0.68732244}"
Warsaw,"opens the roller skating season in warsaw. as you can see, there is no shortage of fans of this sport in the capital.","{'Negative': 0.009073222, 'Neutral': 0.29631606, 'Positive': 0.6946107}"
Warsaw,the court verdict...puts road users at risk...he drives without a driving license and has a court order...crime...,"{'Negative': 0.9006625, 'Neutral': 0.09400875, 'Positive': 0.0053287903}"
Warsaw,their bikes were stolen,"{'Negative': 0.7263563, 'Neutral': 0.26116014, 'Positive': 0.012483523}"
Warsaw,why horseback? let them ride their bikes,"{'Negative': 0.2579655, 'Neutral': 0.68748903, 'Positive': 0.05454541}"
Warsaw,because they can put random people on the bus to rummage in their pants and threaten to stay down,"{'Negative': 0.6390432, 'Neutral': 0.3437848, 'Positive': 0.017171998}"
Warsaw,have you ever been outside poland?,"{'Negative': 0.09421279, 'Neutral': 0.869857, 'Positive': 0.035930227}"
Warsaw,very good question,"{'Negative': 0.010892244, 'Neutral': 0.119629145, 'Positive': 0.86947864}"
Warsaw,because they don't have enough of those with the ability to ride a bike,"{'Negative': 0.31702387, 'Neutral': 0.6120625, 'Positive': 0.070913635}"
Warsaw,best through the whole city as before. and who cares...,"{'Negative': 0.18863049, 'Neutral': 0.66233695, 'Positive': 0.14903256}"
Warsaw,"karol proves every now and then that everything is possible on a bike, today, for example, he transported a cake. as if they wanted to do it too","{'Negative': 0.0074616084, 'Neutral': 0.16293131, 'Positive': 0.829607}"
Warsaw,the bus must fly,"{'Negative': 0.09559567, 'Neutral': 0.80083996, 'Positive': 0.10356438}"
Warsaw,could patrol on bicycles or on horseback.,"{'Negative': 0.0360163, 'Neutral': 0.88527244, 'Positive': 0.07871126}"
Warsaw,and when will finally start replying to all tweets?,"{'Negative': 0.10977852, 'Neutral': 0.8331805, 'Positive': 0.057040866}"
Warsaw,because maybe,"{'Negative': 0.15053791, 'Neutral': 0.7111919, 'Positive': 0.13827021}"
Warsaw,"after all, they are standing on bombs, so you can see that they came to intervene, if someone had to be tied up, would they drag them behind the horse? xd","{'Negative': 0.295545, 'Neutral': 0.6689815, 'Positive': 0.03547345}"
Warsaw,"not between children, but patrol the beaches and the surrounding area. it's rather good?","{'Negative': 0.024951683, 'Neutral': 0.1790107, 'Positive': 0.7960376}"
Warsaw,because they teach them that their only task is to make life difficult for citizens.one two three fuck the dogs,"{'Negative': 0.9541001, 'Neutral': 0.041098513, 'Positive': 0.004801473}"
Warsaw,"why does send patrols in large, heavy and wide buses on narrow park alleys between children and cyclists instead of mounted police or patrols on bicycles?","{'Negative': 0.5916705, 'Neutral': 0.3839627, 'Positive': 0.024366815}"
Warsaw,"knowing the methods of , if they had launched kaczynski's ""bald grenade launcher whore"", they probably wouldn't have caught them","{'Negative': 0.4976289, 'Neutral': 0.47445953, 'Positive': 0.027911643}"
Warsaw,"karolu, our services turn a blind eye to thousands of such situations in our city every day. they have more important matters than safety... look, a homeless man in krakow, it makes life difficult for him. next to it, a bus pushes cyclists, a taxi forces pedestrians...","{'Negative': 0.8517555, 'Neutral': 0.13403419, 'Positive': 0.014210364}"
Warsaw,"drama, i avoid the streets like the plague with my children, sometimes making up the roads.","{'Negative': 0.38525617, 'Neutral': 0.5447975, 'Positive': 0.06994638}"
Warsaw,"but you have to be a little afraid. most drivers are normal and reasonably responsible, but if we pass cars driving properly, the hundredth will definitely do something stupid","{'Negative': 0.61127764, 'Neutral': 0.3328943, 'Positive': 0.055828076}"
Warsaw,teach him to be afraid. i write this as a cyclist.,"{'Negative': 0.29212624, 'Neutral': 0.63030046, 'Positive': 0.07757334}"
Warsaw,so you just absolve your selfishness and comfort false security cover. exactly as i thought,"{'Negative': 0.53902, 'Neutral': 0.41150498, 'Positive': 0.049475003}"
Warsaw,"for pedestrians. so you shouldn't go there. . i bike km a year around the city and i have never had a situation where i would feel unsafe on the road or would have to use the sidewalk, whether for communication or recreation","{'Negative': 0.44546476, 'Neutral': 0.45460647, 'Positive': 0.099928826}"
Warsaw,". in these three rare cases when it is allowed to drive on the pavement, you should drive at the speed of a pedestrian, so i don't understand it very well in terms of communication and recreation. . the concept of ""it's impossible to ride safely"" is subjective, and a bicycle is not safe on the pavement","{'Negative': 0.7714746, 'Neutral': 0.20585603, 'Positive': 0.022669407}"
Warsaw,fuck off.,"{'Negative': 0.8920556, 'Neutral': 0.08463401, 'Positive': 0.023310484}"
Warsaw,so my suspicions turned out to be right and out of the two of us i'm not the one who has problems not only with reading comprehension but simply with thinking. . a bike other than a city bike in the city is a murder and riding a gravel on the pavement proves the user's cretinism.,"{'Negative': 0.7241705, 'Neutral': 0.24292539, 'Positive': 0.032904103}"
Warsaw,with everyone. e.g. piastowska in krakow.,"{'Negative': 0.04041616, 'Neutral': 0.85555744, 'Positive': 0.10402639}"
Warsaw,the one you drive on the sidewalk,"{'Negative': 0.13990256, 'Neutral': 0.77332604, 'Positive': 0.08677134}"
Warsaw,"which one? i currently have rd mountain, city and gravel.","{'Negative': 0.042358216, 'Neutral': 0.87980413, 'Positive': 0.077837594}"
Warsaw,do you use your bike recreationally or for transportation?,"{'Negative': 0.03734871, 'Neutral': 0.9165515, 'Positive': 0.04609976}"
Warsaw,"you have a movie, you're in a good situation. i've had situations like this without my own camera. however the police managed with managed to find it on street cameras. thank you","{'Negative': 0.03404692, 'Neutral': 0.20074253, 'Positive': 0.7652105}"
Warsaw,"and you didn't tell me to ""read again""? you've proven time and time again that you're the cauldron beating the pot. here you go, read it again if you didn't get it the first time.","{'Negative': 0.8187302, 'Neutral': 0.1641174, 'Positive': 0.017152464}"
Warsaw,"i don't know what you mean. if i decide that it is safer on the sidewalk, i go on the sidewalk and in the event of an inspection, i will not accept a ticket, because for some reason i found myself on this sidewalk - and this reason is the shitty priorities of the police, as evidenced by this situation.","{'Negative': 0.87231964, 'Neutral': 0.11649481, 'Positive': 0.011185562}"
Warsaw,"you have to, because?","{'Negative': 0.30995348, 'Neutral': 0.65218735, 'Positive': 0.037859216}"
Warsaw,"is a factory in warsaw, maybe you can transport me around the palace of culture, and then straight to the interview with mrs. ani popek, did she desert, or maybe the dress is not right, the hot shorts fell off the butt, or maybe the elastic is pressing?.","{'Negative': 0.5742294, 'Neutral': 0.40412912, 'Positive': 0.021641517}"
Warsaw,"beautiful overinterpretationwhen i am going to my destination, i look and assess whether it is better to go on a road, shoulder, bicycle path or pavement in a given place - simple as thatunless you mean cycling on national routes, but it's rather a margin of margin","{'Negative': 0.099858835, 'Neutral': 0.5943578, 'Positive': 0.30578336}"
Warsaw,"on service massively loses trials and pays compensation for mass violations of citizens' rights rocesses archive and you sooner or later end is getting closer, misiaczki","{'Negative': 0.89736044, 'Neutral': 0.09889155, 'Positive': 0.0037480572}"
Warsaw,"shocking disgrace, joyfully present a complete lack of knowledge, embarrassing lack of knowledge of procedures and regulations, total embarrassment. helpless guys in uniforms remember these... faces of puppets . calm down, for you","{'Negative': 0.95659083, 'Neutral': 0.03874179, 'Positive': 0.0046674274}"
Warsaw,"unfortunately, i have to.","{'Negative': 0.8680003, 'Neutral': 0.11568703, 'Positive': 0.016312588}"
Warsaw,"you can live in the utopian world of your beliefs ... i am writing to you from experience and my own observations of what reality looks like. i respect that you don't accept it, but not accepting it doesn't change that reality","{'Negative': 0.14729245, 'Neutral': 0.684427, 'Positive': 0.16828056}"
Warsaw,have a nice day without cycling on the pavement,"{'Negative': 0.006723769, 'Neutral': 0.077413216, 'Positive': 0.915863}"
Warsaw,"which two? you accuse me of reading without understanding, and you don't get it, the more that i emphasized it - that i write only in my own name. have a nice day.","{'Negative': 0.22973646, 'Neutral': 0.45401537, 'Positive': 0.3162482}"
Warsaw,"if someone chooses a bike, they choose to ride on ddr or road. and end of discussion","{'Negative': 0.055767976, 'Neutral': 0.8492421, 'Positive': 0.094989926}"
Warsaw,this discussion shows that you two confirm my observations and you consider yourself to be the more reasonable part,"{'Negative': 0.0128478715, 'Neutral': 0.25892794, 'Positive': 0.72822416}"
Warsaw,i understood. you think that more cyclists on the road will force drivers to ride safely. no.,"{'Negative': 0.32605493, 'Neutral': 0.59143496, 'Positive': 0.08251013}"
Warsaw,but here no one wants to fight with anyone if someone chooses a bike it means that they have a reason if not a few to ride this bike. i assure you that there is no ideology here and no desire to fight anyone,"{'Negative': 0.23109293, 'Neutral': 0.5824224, 'Positive': 0.18648466}"
Warsaw,"i'm talking about myself. you can play with the summaries, but i'm not going to discuss it.","{'Negative': 0.32157534, 'Neutral': 0.6258276, 'Positive': 0.052597046}"
Warsaw,you don't understand read it again,"{'Negative': 0.8651041, 'Neutral': 0.12521732, 'Positive': 0.009678593}"
Warsaw,nonsense. there will only be more pissed off. the police are there to fight pirates.,"{'Negative': 0.7715724, 'Neutral': 0.20761988, 'Positive': 0.020807719}"
Warsaw,"sorry, but i'm not in the army and there's no war (yet) for me to analyze maps before riding a bike.","{'Negative': 0.45443442, 'Neutral': 0.47413468, 'Positive': 0.07143091}"
Warsaw,more bikes on the roads more careful drivers. fight for yours on the road!,"{'Negative': 0.04370677, 'Neutral': 0.45730093, 'Positive': 0.49899232}"
Warsaw,especially for pedestrians. cyclists do on the sidewalks what they blame drivers on the road,"{'Negative': 0.39801648, 'Neutral': 0.55113435, 'Positive': 0.050849147}"
